Year,Month,pr,tas,hurs,tasmin,tasmax,rolling_pr_3y,tas_range,Year_group
2017,3,109.226006,26.817865,81.096405,24.914476,28.721254,4863.624735,3.8067779999999978,
2017,4,128.42119,27.27995,81.68428,25.309118,29.250784,4992.045925,3.941665999999998,
2017,5,115.94871,27.638025,80.854126,25.576302,29.69975,5107.994635,4.123448000000003,
2017,6,150.42592,27.718739,81.13061,25.80716,29.630316,5258.420555,3.823156000000001,
2017,7,158.14642,27.521442,81.54717,25.493235,29.549648,5416.566975,4.056413000000003,
2017,8,150.4079,27.59917,81.34607,25.597527,29.600813,5566.974875,4.003285999999999,
2017,9,199.66365,27.424852,82.14464,25.418297,29.431412,5766.638525,4.013115000000003,
2017,10,279.72076,27.00486,83.422935,25.069363,28.94036,6046.3592849999995,3.870996999999999,
2017,11,284.80585,26.823975,83.46155,25.033255,28.614693,6331.165135,3.5814379999999986,
2017,12,383.10144,26.559147,85.02785,24.870035,28.24826,6714.266575,3.378224999999997,
2018,1,205.0482,26.587708,83.80324,24.954096,28.221317,6790.141955,3.2672209999999993,
2018,2,81.78208,27.007011,80.99848,25.201868,28.812155,6778.871265,3.6102869999999996,
2018,3,88.377975,27.558748,80.34897,25.643925,29.473572,6744.574885,3.8296470000000014,
2018,4,154.49312,27.782742,81.771255,25.904509,29.660975,6728.783015,3.7564659999999996,
2018,5,201.34622,28.046988,82.26702,26.119965,29.97401,6798.179055,3.8540449999999993,
2018,6,191.22108,28.02284,81.3648,25.991396,30.054289,6822.844665,4.062892999999999,
2018,7,171.2294,27.70484,80.92677,25.687723,29.721952,6769.633925,4.034229000000003,
2018,8,170.12878,27.696932,81.51127,25.689823,29.704037,6787.047725,4.014213999999999,
2018,9,168.12851,27.752031,81.66309,25.73424,29.769825,6769.475294999999,4.035585000000001,
2018,10,334.49338,27.042656,83.2444,25.121082,28.964228,6813.084704999999,3.8431459999999973,
2018,11,310.72562,27.0633,83.54421,25.220778,28.90582,6809.655785,3.6850419999999993,
2018,12,334.62628,26.731594,83.70762,25.061716,28.40147,6794.990745,3.3397539999999992,
2019,1,252.27995,26.282682,82.3196,24.610558,27.95481,6820.139605,3.3442519999999973,
2019,2,90.680336,26.359516,81.597206,24.59885,28.120184,6828.331510999999,3.5213339999999995,
2019,3,90.58234,26.851448,79.61019,24.90983,28.793068,6786.020350999999,3.883238000000002,
2019,4,151.94333,27.628384,82.039604,25.710333,29.546438,6798.187161,3.836105,
2019,5,176.12285,27.752304,81.8647,25.8298,29.67481,6797.668111,3.845010000000002,
2019,6,219.3429,27.96196,82.99342,26.029627,29.894289,6869.930691,3.864661999999999,
2019,7,192.3963,27.508877,82.844185,25.571072,29.446682,6860.021251,3.8756099999999982,
2019,8,166.4007,27.399006,81.16879,25.398067,29.39994,6829.319951,4.001873,
2019,9,197.38599,27.409481,82.14066,25.439766,29.379194,6860.730991,3.9394279999999995,
2019,10,231.85074,27.200483,82.43316,25.198286,29.202684,6797.448131,4.004398000000002,
2019,11,342.32275,26.978989,83.99887,25.1445,28.81348,6877.425631,3.6689799999999977,
2019,12,349.16925,26.439085,83.904106,24.747768,28.130402,6984.038711,3.3826339999999995,
2020,1,314.21973,26.079931,84.535934,24.489632,27.670233,7195.888981,3.1806009999999993,
2020,2,222.89838,26.273378,84.73735,24.653967,27.892792,7369.064037,3.2388249999999985,
2020,3,189.0256,26.683079,83.420784,24.957994,28.40816,7448.863630999999,3.4501659999999994,
2020,4,123.2977,27.160053,82.4456,25.235584,29.084522,7443.740140999999,3.8489380000000004,
2020,5,191.40846,27.762257,82.51845,25.785114,29.739399,7519.199891,3.9542849999999987,
2020,6,199.67215,27.324152,82.80809,25.401405,29.246899,7568.446121,3.8454939999999986,
2020,7,140.88637,27.395397,81.88885,25.437756,29.353035,7551.186071,3.915278999999998,
2020,8,163.09877,27.100384,81.38168,25.140398,29.06037,7563.876941,3.919971999999998,
2020,9,168.04858,27.345787,82.27092,25.399645,29.291931,7532.261871,3.892286000000002,
2020,10,253.6414,26.832287,82.87506,24.937508,28.72707,7506.182511,3.789562,
2020,11,254.57256,27.127691,82.79539,25.235928,29.019455,7475.949221,3.7835269999999994,
2020,12,364.77573,26.543377,84.33484,24.881456,28.205297,7457.623511000001,3.3238410000000016,
2021,1,196.90544,25.979067,82.33582,24.309643,27.64849,7449.480751,3.3388469999999977,2020-2039
2021,2,137.42685,26.339954,83.30925,24.666925,28.012983,7505.125521,3.3460579999999993,2020-2039
2021,3,65.57928,26.657833,79.84954,24.606781,28.708885,7482.3268259999995,4.102103999999997,2020-2039
2021,4,171.07547,27.538212,82.669876,25.613613,29.462812,7498.909176,3.8491989999999987,2020-2039
2021,5,202.7777,27.75919,83.258644,25.867756,29.650623,7500.340656,3.7828669999999995,2020-2039
2021,6,175.15715,27.88497,82.08649,25.975481,29.79446,7484.276726,3.8189790000000023,2020-2039
2021,7,176.35904,27.766071,81.80488,25.780722,29.751421,7489.406366,3.9706989999999998,2020-2039
2021,8,184.9605,27.795473,82.64135,25.842508,29.748432,7504.238085999999,3.9059240000000024,2020-2039
2021,9,243.75047,27.669785,82.76963,25.718727,29.620842,7579.860046000001,3.9021149999999984,2020-2039
2021,10,288.22412,27.575943,83.2219,25.6339,29.51798,7533.590786,3.884080000000001,2020-2039
2021,11,368.4997,26.891376,84.24182,25.100096,28.682653,7591.364866,3.5825569999999978,2020-2039
2021,12,343.96988,26.473684,85.22006,24.789616,28.157747,7600.708466,3.3681310000000018,2020-2039
2022,1,217.78806,26.270365,84.59057,24.657425,27.883303,7566.216576,3.2258780000000016,2020-2039
2022,2,179.26169,26.282114,83.48335,24.619043,27.945183,7654.797930000001,3.3261399999999988,2020-2039
2022,3,164.2319,26.87084,81.826904,25.016512,28.72517,7728.4474900000005,3.708658,2020-2039
2022,4,176.94101,27.403055,82.277336,25.512262,29.29385,7753.44517,3.7815879999999993,2020-2039
2022,5,180.70389,27.881624,82.37137,25.90084,29.86241,7758.02621,3.961570000000002,2020-2039
2022,6,157.24615,27.31527,80.678185,25.311724,29.318813,7695.92946,4.007088999999997,2020-2039
2022,7,162.82697,27.47439,81.49766,25.493858,29.454922,7666.36013,3.9610640000000004,2020-2039
2022,8,225.29105,27.309177,82.078995,25.305973,29.312384,7725.25048,4.006411,2020-2039
2022,9,209.17326,27.51165,82.3768,25.539997,29.483305,7737.0377499999995,3.943308000000002,2020-2039
2022,10,259.0561,27.285944,82.244095,25.301033,29.270853,7764.24311,3.9698199999999986,2020-2039
2022,11,314.669,26.766117,83.11728,24.935959,28.596277,7736.58936,3.660318,2020-2039
2022,12,303.15588,26.211153,85.013275,24.584257,27.83805,7690.575989999999,3.253792999999998,2020-2039
2023,1,140.47134,26.13592,82.817825,24.461597,27.810244,7516.8276,3.3486469999999997,2020-2039
2023,2,81.68614,26.11381,80.06165,24.302132,27.925486,7375.615360000001,3.623353999999999,2020-2039
2023,3,80.92794,26.813665,78.984924,24.834835,28.792494,7267.5177,3.9576589999999996,2020-2039
2023,4,113.058975,27.504574,80.85525,25.495495,29.513659,7257.278975,4.018164000000002,2020-2039
2023,5,149.5761,27.803091,81.294624,25.82112,29.785059,7215.446615,3.963939,2020-2039
2023,6,208.51646,27.808754,82.417694,25.913372,29.704132,7224.290925,3.7907600000000023,2020-2039
2023,7,156.0356,27.466856,81.99169,25.540527,29.393183,7239.440155,3.8526559999999996,2020-2039
2023,8,140.4915,27.362116,81.48543,25.369455,29.354778,7216.832885,3.985323000000001,2020-2039
2023,9,198.86372,27.136467,81.96024,25.176348,29.096588,7247.648025,3.9202399999999997,2020-2039
2023,10,195.4617,27.228964,81.56062,25.273232,29.184694,7189.468325000001,3.911462,2020-2039
2023,11,245.00534,27.133802,82.530754,25.195265,29.072342,7179.901105,3.877077,2020-2039
2023,12,337.4465,26.716778,84.71045,25.055435,28.378124,7152.571875,3.3226890000000004,2020-2039
2024,1,309.35425,26.443796,84.442024,24.849516,28.038076,7265.020685,3.188559999999999,2020-2039
2024,2,148.25795,26.799927,83.14982,25.082825,28.517027,7275.851785,3.434201999999999,2020-2039
2024,3,149.83829,27.41911,81.220024,25.557526,29.280691,7360.1107950000005,3.7231650000000016,2020-2039
2024,4,177.11679,27.727835,82.06115,25.870604,29.585066,7366.152115,3.714462000000001,2020-2039
2024,5,192.32101,28.02561,81.4533,26.06587,29.98535,7355.695425,3.91948,2020-2039
2024,6,180.43231,27.577852,80.86544,25.596277,29.559427,7360.970585,3.963149999999999,2020-2039
2024,7,214.20262,27.396439,81.41381,25.429485,29.363394,7398.814165,3.933909,2020-2039
2024,8,232.38013,27.481684,82.82244,25.546469,29.416893,7446.233795,3.8704240000000034,2020-2039
2024,9,197.30222,27.759102,82.58541,25.808756,29.709446,7399.785545,3.900690000000001,2020-2039
2024,10,304.90118,27.256987,83.69638,25.321047,29.192924,7416.462605,3.8718770000000013,2020-2039
2024,11,302.5228,27.284267,83.934906,25.441715,29.126822,7350.485705,3.685107000000002,2020-2039
2024,12,418.17334,26.735853,85.379745,25.07369,28.39802,7424.689165,3.32433,2020-2039
2025,1,296.86206,26.331404,84.2592,24.641476,28.021332,7503.763165,3.379856,2020-2039
2025,2,218.3459,26.706833,83.525314,24.979618,28.43405,7542.847374999999,3.4544320000000006,2020-2039
2025,3,272.87964,27.082008,83.62378,25.28907,28.874945,7651.495115,3.5858750000000015,2020-2039
2025,4,223.09697,27.64758,82.68136,25.800142,29.495016,7697.651075000001,3.6948739999999987,2020-2039
2025,5,222.74939,27.999264,82.12415,26.03228,29.96625,7739.696575,3.9339699999999986,2020-2039
2025,6,211.88182,27.814585,81.74699,25.838669,29.790503,7794.332245,3.9518340000000016,2020-2039
2025,7,208.7762,27.408346,81.469124,25.387867,29.428827,7840.281475,4.040959999999998,2020-2039
2025,8,138.98837,27.513687,81.36204,25.536793,29.490583,7753.978795,3.9537900000000015,2020-2039
2025,9,225.43117,27.28314,82.871185,25.364298,29.201982,7770.236705,3.8376839999999994,2020-2039
2025,10,260.80856,27.241243,82.838684,25.338764,29.143724,7771.989165,3.8049599999999977,2020-2039
2025,11,260.123,26.681087,82.87921,24.820906,28.54127,7717.443165,3.720364,2020-2039
2025,12,247.21765,26.394562,83.853584,24.728613,28.060507,7661.504935000001,3.331894000000002,2020-2039
2026,1,142.8526,26.11015,81.91871,24.442347,27.777954,7663.886195,3.3356069999999995,2020-2039
2026,2,80.34918,26.703262,81.0521,24.915304,28.491222,7662.5492349999995,3.5759180000000015,2020-2039
2026,3,83.41155,27.394247,80.33242,25.398903,29.389595,7665.032845,3.9906919999999992,2020-2039
2026,4,104.11995,28.018272,80.319954,25.974676,30.06187,7656.09382,4.087194,2020-2039
2026,5,173.06903,28.294838,81.70549,26.346395,30.243279,7679.5867499999995,3.896884,2020-2039
2026,6,213.45605,28.067436,81.96556,26.08719,30.04768,7684.52634,3.96049,2020-2039
2026,7,274.18567,27.485188,82.86666,25.569885,29.400492,7802.67641,3.8306070000000005,2020-2039
2026,8,214.34848,27.749897,82.409706,25.765139,29.734653,7876.53339,3.969514,2020-2039
2026,9,223.19354,27.857874,82.82727,25.89605,29.819693,7900.8632099999995,3.923643000000002,2020-2039
2026,10,281.95404,27.759457,83.378944,25.840305,29.67861,7987.35555,3.8383049999999983,2020-2039
2026,11,325.07825,26.879375,83.487175,25.055365,28.703384,8067.42846,3.6480190000000015,2020-2039
2026,12,408.44965,26.332169,85.00431,24.686142,27.978193,8138.43161,3.2920510000000007,2020-2039
2027,1,171.2491,25.745087,83.107285,24.126017,27.364159,8000.32646,3.238142,2020-2039
2027,2,148.07674,26.187061,84.10685,24.571331,27.80279,8000.1452500000005,3.231459000000001,2020-2039
2027,3,149.71454,26.815529,82.62284,24.978277,28.652779,8000.0215,3.6745020000000004,2020-2039
2027,4,187.35829,27.601068,82.93432,25.712536,29.489605,8010.263,3.777069000000001,2020-2039
2027,5,167.35275,27.948647,82.25812,25.993649,29.903646,7985.29474,3.909996999999997,2020-2039
2027,6,136.36676,28.00492,81.282074,25.96335,30.046488,7941.22919,4.083138000000002,2020-2039
2027,7,164.10443,27.91056,80.87062,25.843115,29.97801,7891.131,4.134895,2020-2039
2027,8,167.96855,27.593304,81.159035,25.574408,29.6122,7826.71942,4.037792000000003,2020-2039
2027,9,209.84288,27.31669,82.1352,25.380613,29.252766,7839.26008,3.872153000000001,2020-2039
2027,10,255.0661,27.409449,83.39286,25.505785,29.313116,7789.425,3.8073310000000014,2020-2039
2027,11,269.01874,27.32841,83.33381,25.538103,29.118715,7755.92094,3.580612000000002,2020-2039
2027,12,321.21002,27.25356,83.66917,25.517473,28.989641,7658.95762,3.472168,2020-2039
2028,1,179.22583,27.258984,83.20872,25.57253,28.945438,7541.32139,3.372907999999999,2020-2039
2028,2,120.05521,27.341215,81.55677,25.568035,29.114399,7443.0307,3.5463640000000005,2020-2039
2028,3,118.072464,27.992594,81.82832,26.050346,29.934837,7288.223524,3.8844910000000006,2020-2039
2028,4,103.83608,28.529284,80.61293,26.516903,30.541664,7168.9626339999995,4.024761000000002,2020-2039
2028,5,186.20715,28.59007,82.5571,26.708952,30.471188,7132.420394,3.7622360000000015,2020-2039
2028,6,162.39737,28.64559,81.62013,26.650251,30.640928,7082.935944,3.990676999999998,2020-2039
2028,7,246.88736,27.99414,82.012314,26.012445,29.975834,7121.047104,3.9633889999999994,2020-2039
2028,8,218.44522,28.13438,81.92277,26.141226,30.127535,7200.503954,3.986309000000002,2020-2039
2028,9,181.83804,28.11027,81.798,26.117298,30.103243,7156.9108240000005,3.9859449999999974,2020-2039
2028,10,332.70178,27.482138,83.5632,25.614845,29.349428,7228.8040439999995,3.7345830000000007,2020-2039
2028,11,273.31525,27.220043,82.63024,25.380505,29.059582,7241.9962940000005,3.6790769999999995,2020-2039
2028,12,327.2844,27.034554,84.46228,25.35746,28.711649,7322.0630439999995,3.3541890000000016,2020-2039
2029,1,244.49638,26.852734,84.165955,25.206387,28.499079,7423.706824000001,3.292691999999999,2020-2039
2029,2,159.36877,26.946917,83.63509,25.314772,28.579065,7502.726414000001,3.2642929999999986,2020-2039
2029,3,102.098625,27.58994,80.81295,25.661257,29.518621,7521.4134890000005,3.8573640000000005,2020-2039
2029,4,197.90985,28.119646,81.742546,26.189478,30.049814,7615.203389,3.860336,2020-2039
2029,5,236.64615,28.285854,82.17151,26.293575,30.278131,7678.780509,3.9845559999999978,2020-2039
2029,6,228.74702,27.808823,82.12494,25.841595,29.776052,7694.071479,3.9344569999999983,2020-2039
2029,7,174.63693,27.76247,81.6362,25.764563,29.760378,7594.522739,3.9958150000000003,2020-2039
2029,8,174.75313,27.614092,81.89454,25.641317,29.586868,7554.927389,3.9455509999999983,2020-2039
2029,9,228.0115,27.602507,82.3314,25.638113,29.5669,7559.745349,3.928787,2020-2039
2029,10,250.25674,27.572018,83.05484,25.62318,29.520857,7528.048049000001,3.897676999999998,2020-2039
2029,11,271.48166,27.179792,82.80669,25.33296,29.026623,7474.451459,3.693663000000001,2020-2039
2029,12,304.00497,26.97702,83.67965,25.28326,28.670776,7370.006778999999,3.3875160000000015,2020-2039
2030,1,209.99971,26.626534,82.820206,24.97123,28.281836,7408.757389,3.310606,2020-2039
2030,2,95.74083,27.09615,81.674416,25.295994,28.896305,7356.421479,3.6003110000000014,2020-2039
2030,3,132.86272,27.900436,81.03391,25.999372,29.8015,7339.569659,3.8021279999999997,2020-2039
2030,4,168.74396,28.26205,81.60726,26.361168,30.162935,7320.955329,3.8017670000000017,2020-2039
2030,5,200.97887,28.638777,82.07167,26.693956,30.583601,7354.581449,3.8896450000000016,2020-2039
2030,6,263.86386,28.20956,82.56338,26.27446,30.14466,7482.078549,3.870199999999997,2020-2039
2030,7,221.33237,27.787813,82.36002,25.831766,29.743858,7539.306489,3.9120920000000012,2020-2039
2030,8,215.87376,27.718575,82.3637,25.766336,29.67081,7587.211699,3.9044740000000004,2020-2039
2030,9,178.17833,27.873253,82.21167,25.88703,29.859474,7555.547149,3.9724439999999994,2020-2039
2030,10,266.8606,27.352842,82.66451,25.378103,29.327581,7567.341649,3.949477999999999,2020-2039
2030,11,301.46326,27.08277,83.781555,25.277496,28.888042,7599.786169,3.6105459999999994,2020-2039
2030,12,325.2591,26.791254,84.87504,25.135086,28.447422,7603.835249,3.3123359999999984,2020-2039
2031,1,148.60938,26.53455,82.77302,24.889969,28.179134,7573.218798999999,3.2891650000000006,2020-2039
2031,2,100.86671,26.96894,81.24921,25.212477,28.725409,7554.030299,3.5129319999999993,2020-2039
2031,3,87.10671,27.682266,80.89731,25.741055,29.623476,7523.064545,3.882421000000001,2020-2039
2031,4,123.45441,28.293806,80.42566,26.300365,30.287249,7542.682875,3.986884,2020-2039
2031,5,198.38216,28.44288,82.08934,26.463882,30.42188,7554.857885,3.957998,2020-2039
2031,6,129.65944,28.669445,80.6576,26.556597,30.782293,7522.119955,4.225695999999999,2020-2039
2031,7,136.84676,28.325968,80.59885,26.264145,30.387789,7412.079355,4.123644000000002,2020-2039
2031,8,245.8425,27.931732,82.44125,25.914055,29.949411,7439.476635,4.035356,2020-2039
2031,9,208.78772,27.675436,82.39239,25.728304,29.62257,7466.426315,3.8942659999999982,2020-2039
2031,10,235.37083,27.55376,82.61977,25.567724,29.539799,7369.095365,3.9720750000000002,2020-2039
2031,11,309.32578,27.145784,83.30176,25.280998,29.01057,7405.105895,3.729572000000001,2020-2039
2031,12,201.19662,25.999775,82.852005,24.318975,27.680578,7279.018115,3.3616030000000023,2020-2039
2032,1,135.03638,26.113451,83.15046,24.438486,27.788418,7169.558115,3.349931999999999,2020-2039
2032,2,97.077545,26.701084,81.97953,24.938526,28.463646,7107.26689,3.525120000000001,2020-2039
2032,3,113.842476,27.459206,81.28809,25.58081,29.337605,7119.010741,3.7567950000000003,2020-2039
2032,4,121.459854,28.022976,81.2002,26.015171,30.03078,7042.560745,4.015609000000001,2020-2039
2032,5,170.87251,28.231594,81.486404,26.229456,30.23373,6976.787105,4.004274000000002,2020-2039
2032,6,187.83049,28.2146,82.326904,26.244766,30.184433,6935.870575,3.939667,2020-2039
2032,7,218.14874,27.644896,82.771355,25.714657,29.575132,6979.382385,3.860475000000001,2020-2039
2032,8,166.09248,27.532572,81.53407,25.548988,29.516155,6970.721735,3.967167,2020-2039
2032,9,156.31818,27.714933,82.198044,25.687265,29.742601,6899.028415000001,4.0553360000000005,2020-2039
2032,10,229.77834,27.508238,82.86158,25.553326,29.463148,6878.550015,3.909822000000002,2020-2039
2032,11,256.10864,27.542343,83.15505,25.652397,29.43229,6863.176995,3.7798929999999977,2020-2039
2032,12,298.73837,27.297962,83.77763,25.591509,29.004417,6857.910395,3.4129080000000016,2020-2039
2033,1,209.99626,27.359324,83.35957,25.72328,28.995367,6857.906945,3.2720870000000026,2020-2039
2033,2,123.08404,27.559723,80.595436,25.768782,29.350666,6885.250155000001,3.5818839999999987,2020-2039
2033,3,102.88727,28.114656,80.539505,26.212214,30.0171,6855.274705,3.8048859999999998,2020-2039
2033,4,90.99568,28.48726,78.9819,26.382566,30.591957,6777.526424999999,4.209391,2020-2039
2033,5,169.25006,28.719303,80.89164,26.77596,30.662642,6745.7976149999995,3.8866820000000004,2020-2039
2033,6,169.92317,28.89515,81.30004,26.87188,30.918417,6651.856925,4.046537000000001,2020-2039
2033,7,193.75102,28.182035,81.15292,26.207024,30.15705,6624.275575,3.950026000000001,2020-2039
2033,8,207.6419,28.008,81.81498,25.996817,30.019184,6616.043715,4.022366999999999,2020-2039
2033,9,165.12004,28.192207,81.08732,26.140362,30.24405,6602.985425,4.103688000000002,2020-2039
2033,10,258.55954,28.065321,82.42119,26.096178,30.034462,6594.684365,3.938284000000003,2020-2039
2033,11,305.48065,27.635105,83.28732,25.783579,29.486628,6598.701755,3.703049,2020-2039
2033,12,229.11188,27.083017,82.269615,25.339087,28.826948,6502.554535,3.4878610000000023,2020-2039
2034,1,248.1092,26.66245,83.67495,25.023895,28.301004,6602.054355,3.2771089999999994,2020-2039
2034,2,110.64205,26.80333,81.58264,25.087997,28.51866,6611.829695,3.430662999999999,2020-2039
2034,3,210.23846,27.262558,83.707115,25.522856,29.00226,6734.961445,3.479403999999999,2020-2039
2034,4,172.14264,27.956738,82.94225,26.082151,29.831322,6783.649675,3.7491710000000005,2020-2039
2034,5,180.12987,28.331726,81.89028,26.362658,30.300795,6765.397384999999,3.938137000000001,2020-2039
2034,6,182.24573,28.017214,81.96792,26.034883,29.999546,6817.983675,3.964662999999998,2020-2039
2034,7,167.36107,27.81713,82.0217,25.82562,29.808638,6848.497985,3.9830179999999977,2020-2039
2034,8,216.9241,27.674566,82.29675,25.713657,29.635479,6819.579585,3.921821999999999,2020-2039
2034,9,181.5713,27.823742,82.28801,25.849058,29.79843,6792.363165,3.9493720000000003,2020-2039
2034,10,257.77258,27.702374,82.87001,25.74855,29.656202,6814.764915,3.907651999999999,2020-2039
2034,11,240.49991,27.613722,82.23098,25.76054,29.466904,6745.939045,3.7063640000000007,2020-2039
2034,12,397.51437,27.429127,84.25142,25.724293,29.133959,6942.256795,3.4096660000000014,2020-2039
2035,1,246.60138,26.932064,83.558395,25.3093,28.554827,7053.821795,3.245526999999999,2020-2039
2035,2,154.42007,27.117577,83.571686,25.414099,28.821056,7111.16432,3.4069569999999985,2020-2039
2035,3,85.32743,27.893518,79.71561,25.864788,29.922249,7082.649273999999,4.057461,2020-2039
2035,4,152.71945,28.459854,80.78055,26.53667,30.383036,7113.90887,3.8463659999999997,2020-2039
2035,5,172.36865,28.738298,81.6208,26.75494,30.721653,7115.40501,3.9667129999999986,2020-2039
2035,6,218.5041,28.59479,81.765884,26.588549,30.601028,7146.078619999999,4.012478999999999,2020-2039
2035,7,201.69302,28.146767,81.61838,26.175264,30.118269,7129.6229,3.943005000000003,2020-2039
2035,8,178.98878,28.324785,81.37587,26.340174,30.309395,7142.5192,3.9692209999999974,2020-2039
2035,9,249.72676,28.054527,82.51856,26.062822,30.046234,7235.92778,3.9834119999999977,2020-2039
2035,10,278.35773,28.007805,83.049515,26.057894,29.957714,7284.50717,3.8998199999999983,2020-2039
2035,11,305.00867,27.760132,83.111664,25.894735,29.62553,7333.407200000001,3.7307950000000005,2020-2039
2035,12,299.35202,27.164557,83.30282,25.49204,28.837069,7334.02085,3.3450290000000003,2020-2039
2036,1,230.53864,26.882265,84.19875,25.304174,28.460354,7354.563230000001,3.156179999999999,2020-2039
2036,2,184.91415,27.23311,83.06214,25.534115,28.932108,7416.39334,3.3979929999999996,2020-2039
2036,3,88.78718,27.734322,78.735794,25.807533,29.661108,7402.293250000001,3.8535749999999993,2020-2039
2036,4,229.69955,28.111921,83.345665,26.251,29.97284,7540.99712,3.7218400000000003,2020-2039
2036,5,245.1255,28.341673,82.72483,26.391228,30.292118,7616.87256,3.900889999999997,2020-2039
2036,6,109.5321,28.511368,79.788734,26.435593,30.587143,7556.48149,4.15155,2020-2039
2036,7,202.95064,27.944836,81.89926,25.940142,29.94953,7565.68111,4.009387999999998,2020-2039
2036,8,94.82302,28.160305,80.08597,26.068031,30.252579,7452.86223,4.1845479999999995,2020-2039
2036,9,252.14984,27.691488,83.27987,25.759687,29.623291,7539.89203,3.8636039999999987,2020-2039
2036,10,269.78195,27.582937,82.75589,25.637732,29.528145,7551.11444,3.890412999999999,2020-2039
2036,11,252.99762,27.579704,82.56206,25.767273,29.392136,7498.63141,3.6248630000000013,2020-2039
2036,12,386.01248,27.259878,84.59221,25.59352,28.926235,7655.53201,3.3327149999999968,2020-2039
2037,1,173.90762,26.791546,82.59644,25.153242,28.42985,7581.33043,3.2766079999999995,2020-2039
2037,2,68.95923,27.353298,80.721886,25.51445,29.192148,7539.64761,3.6776979999999995,2020-2039
2037,3,114.212425,27.806065,80.683556,25.952604,29.659523,7443.621575,3.706918999999999,2020-2039
2037,4,127.93371,28.339966,81.461136,26.314562,30.36537,7399.412645,4.050808,2020-2039
2037,5,214.15025,28.336765,82.918175,26.42517,30.24836,7433.433025,3.8231900000000003,2020-2039
2037,6,195.37105,28.38418,82.43414,26.430872,30.337488,7446.5583449999995,3.9066159999999996,2020-2039
2037,7,195.8823,27.962713,82.024445,26.02208,29.90335,7475.079575,3.8812700000000007,2020-2039
2037,8,137.69026,28.306864,81.30339,26.295319,30.318407,7395.845735,4.023088000000001,2020-2039
2037,9,185.21695,28.13994,81.73994,26.138239,30.14164,7399.491385,4.003401,2020-2039
2037,10,288.99283,27.550947,82.65279,25.651155,29.450737,7430.711635000001,3.799582000000001,2020-2039
2037,11,393.09415,27.21329,84.8807,25.427427,28.99915,7583.305875,3.5717229999999986,2020-2039
2037,12,323.76733,27.062292,84.66615,25.412828,28.71176,7509.558835,3.2989320000000006,2020-2039
2038,1,133.23991,27.067554,82.59063,25.38013,28.75498,7396.197365,3.3748499999999986,2020-2039
2038,2,114.80903,27.641111,81.848656,25.83808,29.444143,7356.586325,3.606062999999999,2020-2039
2038,3,102.6262,28.277954,79.30377,26.278906,30.276999,7373.885095000001,3.998093000000001,2020-2039
2038,4,171.24255,28.606335,81.81082,26.701166,30.511505,7392.408195,3.810338999999999,2020-2039
2038,5,207.5015,28.852661,82.2285,26.905132,30.800186,7427.541045,3.895054000000002,2020-2039
2038,6,172.01758,28.803167,81.68758,26.826756,30.779583,7381.0545250000005,3.952826999999999,2020-2039
