Date,pr,prpercnt,hurs,spei12,tas,tasmin,tasmax,cdd,cwd,Year,Month,sd,rolling_pr_3y,rolling_pr_2y,rolling_pr_1y,tas_range
2036-04-16,213.32014,115.64133,82.51559,1.1290668,28.20518,25.59662,30.813742,1.0290392015391898,26.56138528138528,2036,4,29.99861111111111,8683.28771,5590.6412900000005,3085.81857,5.217122
2036-05-16,206.6413,97.6533,81.65505,1.1109933,28.404055,25.695852,31.11226,2.1601406926406828,29.0523088023088,2036,5,30.99861111111111,8743.57913,5627.1107,3075.03177,5.4164080000000006
2036-06-16,207.20972,117.544395,81.647675,0.8628232,28.096344,25.432173,30.76052,2.651547619047616,19.89221741221741,2036,6,29.994444444444444,8747.22147,5654.84186,2983.90967,5.328347000000001
2036-07-16,147.10698,80.20277,80.4428,0.6209689,28.04611,25.267525,30.824697,3.4653583453583336,17.520054112554106,2036,7,30.994444444444444,8578.8557,5636.98693,2899.31772,5.557172000000001
2036-08-16,139.08293,70.43389,79.121666,0.13445117,28.20809,25.25196,31.164223,5.891517556517546,15.299533429533424,2036,8,30.991666666666667,8460.175529999999,5580.1771100000005,2763.6565499999997,5.912262999999999
2036-09-16,257.91644,112.84525,81.525635,-0.014351201,27.861238,25.112123,30.610357,1.3838395863395834,26.872769360269352,2036,9,29.991666666666667,8442.01571,5606.01286,2722.08239,5.498234
2036-10-16,332.44424,116.930176,83.17162,0.15691468,27.320404,24.79344,29.847372,0.1845634920634838,30.665595238095232,2036,10,30.97650793650793,8497.83755,5655.353,2765.00936,5.053932
2036-11-16,266.61246,86.83311,82.64583,-0.033894673,27.310507,24.735168,29.885847,0.7818759018758913,28.869682539682533,2036,11,29.98825396825396,8466.06866,5619.00766,2715.2197499999997,5.150678999999997
2036-12-16,308.99844,99.57731,84.13401,0.098820575,27.00026,24.667534,29.332985,0.6908333333333333,29.163015873015866,2036,12,30.952896825396817,8465.53796,5638.729399999999,2751.7661900000003,4.665451000000001
2037-01-16,240.7168,92.5084,82.53255,-0.1692667,26.913507,24.61612,29.210901,1.7682852332852317,19.69646705146705,2037,1,30.97361111111111,8314.2113,5565.64508,2697.02864,4.594781000000001
2037-02-16,152.27307,78.05042,80.921196,-0.22321214,27.094954,24.56368,29.626234,3.2013071188071067,16.14476551226551,2037,2,27.997222222222224,8282.18273,5621.28196,2683.71881,5.062553999999999
2037-03-16,184.7404,93.0116,80.69235,-0.26778618,27.640783,25.045654,30.235909,3.590460557960544,20.9783682058682,2037,3,30.991666666666667,8257.87699,5683.63171,2657.0629200000003,5.1902550000000005
2037-04-16,193.03416,91.703,81.01267,-0.33131015,28.033287,25.30387,30.762705,3.1384920634920603,21.0413492063492,2037,4,30.0,8227.418230000001,5722.59551,2636.7769399999997,5.4588350000000005
2037-05-16,146.2092,69.22375,81.040215,-0.4912168,28.232061,25.48027,30.983847,2.798296055796053,26.10365079365079,2037,5,30.994444444444444,8203.455539999999,5651.37661,2576.34484,5.503577
2037-06-16,173.02466,95.1207,81.22776,-0.6317748,28.544851,25.847162,31.242537,1.403403078403067,23.51092833092832,2037,6,30.0,8197.00164,5526.06945,2542.15978,5.395374999999998
2037-07-16,190.60295,105.48513,81.047905,-0.5215586,28.078535,25.336157,30.820913,1.507448292448287,26.00150312650312,2037,7,30.98472222222222,8222.64268,5484.97347,2585.65575,5.484756000000001
2037-08-16,191.8622,96.68803,80.61964,-0.36107588,27.930765,25.078074,30.78346,6.312989417989409,25.295751563251564,2037,8,30.99861111111111,8218.61213,5402.09157,2638.4350200000003,5.705386000000001
2037-09-16,290.44653,126.13947,82.23735,-0.23777612,27.752686,25.089912,30.415457,0.4384968734968634,28.003749398749388,2037,9,29.991666666666667,8276.97797,5393.047500000001,2670.96511,5.325544999999998
2037-10-16,269.51382,94.55106,81.80246,-0.49625325,28.072388,25.368635,30.77614,0.8032984607984491,28.80703463203463,2037,10,30.99861111111111,8263.38769,5373.04405,2608.03469,5.4075050000000005
2037-11-16,321.64667,108.56344,83.67895,-0.3150846,27.442276,25.061438,29.823112,0.1676984126984027,29.88888888888889,2037,11,29.971706349206343,8282.07656,5378.28865,2663.0689,4.761673999999999
2037-12-16,326.7805,108.452126,83.57232,-0.23259217,27.229387,24.890984,29.567793,0.7533730158730092,29.74055555555556,2037,12,30.96345839345839,8319.58036,5432.61715,2680.8509599999998,4.676809000000002
2038-01-16,236.74988,96.98288,82.827576,-0.25923428,27.45906,25.151922,29.7662,1.257687590187581,21.53902116402116,2038,1,30.929166666666667,8242.52912,5373.912679999999,2676.8840400000004,4.614278000000002
2038-02-16,147.46379,83.92925,81.41476,-0.24041401,27.782713,25.261572,30.303854,2.442332852332848,20.19474627224626,2038,2,27.995833333333334,8293.35672,5355.793570000001,2672.07476,5.042282
2038-03-16,218.78027,116.530174,81.85491,-0.06223173,27.701147,25.151789,30.250504,3.3999194324194213,20.4632732082732,2038,3,30.993174603174594,8389.74634,5363.177549999999,2706.11463,5.0987149999999986
2038-04-16,198.51765,101.24081,81.6651,0.008839701,28.254633,25.616625,30.89264,1.9141390091390045,23.20069023569023,2038,4,30.0,8434.19363,5348.37506,2711.59812,5.276015000000001
2038-05-16,227.605,103.186134,82.30595,0.28149894,28.503517,25.8744,31.132637,0.9492099567099538,29.45620971620971,2038,5,30.99861111111111,8444.37053,5369.33876,2792.99392,5.258236999999998
2038-06-16,155.79358,87.68221,80.808556,0.23782663,28.336197,25.62059,31.051804,2.267711640211632,23.36635882635882,2038,6,29.99305555555556,8301.83229,5317.92262,2775.76284,5.431214000000001
2038-07-16,185.87263,102.57465,81.162964,0.22173011,28.011103,25.267874,30.754333,2.397228234728229,20.697325637325623,2038,7,30.977777777777774,8256.00599,5356.688270000001,2771.0325199999997,5.486459
2038-08-16,140.2771,69.31608,79.78466,0.00021434824,27.90066,24.99807,30.803247,4.61795574795574,15.326117123617118,2038,8,30.99305555555556,8121.53899,5357.882439999999,2719.44742,5.8051770000000005
2038-09-16,244.4757,108.07053,81.88777,-0.17005861,27.725182,24.995184,30.45518,1.3840824915824883,22.814753487253483,2038,9,29.997222222222224,8066.52409,5344.441699999999,2673.47659,5.459996
2038-10-16,267.39517,94.21177,82.03067,-0.17533995,27.583624,24.904306,30.262938,1.533884078884074,27.660669793169777,2038,10,30.980555555555554,8044.40199,5279.39263,2671.35794,5.358632
2038-11-16,349.11722,114.00251,83.66569,-0.104596145,27.107544,24.60389,29.611197,0.1299086099085995,29.58546897546897,2038,11,29.92421837421837,8077.11714,5361.89739,2698.82849,5.007307000000001
2038-12-16,338.767,109.69022,84.202354,-0.06809815,26.84951,24.563013,29.136007,0.8353258778258681,30.40511183261183,2038,12,30.934246031746028,8143.43214,5391.6659500000005,2710.81499,4.572993999999998
2039-01-16,291.4548,125.62505,83.82452,0.14626817,26.681839,24.398506,28.96517,0.916697931697928,24.03671476671476,2039,1,30.91477392977393,8139.432589999999,5442.40395,2765.51991,4.566663999999999
2039-02-16,194.18059,107.40919,82.51362,0.33070067,27.167862,24.767252,29.568472,2.9608597883597803,21.7158645983646,2039,2,27.959343434343428,8168.03028,5484.31147,2812.23671,4.801220000000001
2039-03-16,170.55284,81.683815,80.81838,0.15253015,27.819534,25.141039,30.498032,3.55254810004809,21.68258898508898,2039,3,30.9468253968254,8127.18683,5470.12391,2764.0092799999998,5.356992999999999
2039-04-16,169.83221,82.9328,81.09284,0.07342891,28.222326,25.530249,30.9144,2.533347763347755,20.97134199134198,2039,4,29.982744107744097,8083.698899999999,5446.92196,2735.32384,5.384150999999999
2039-05-16,150.74794,69.976906,80.47436,-0.169033,28.471191,25.645956,31.29643,2.6031782106782058,24.8022138047138,2039,5,30.979166666666668,8027.805539999999,5451.4607,2658.4667799999997,5.650473999999999
2039-06-16,114.95831,66.90531,79.143295,-0.32507277,28.364859,25.39273,31.336985,7.888831168831158,14.14734126984126,2039,6,29.997222222222224,7935.5541299999995,5393.39435,2617.63151,5.944254999999998
2039-07-16,158.31885,88.173,80.81488,-0.48379818,28.088968,25.309885,30.868055,3.14441919191919,23.09300625300625,2039,7,30.98472222222222,7946.7660000000005,5361.110250000001,2590.07773,5.558169999999997
2039-08-16,198.71956,97.58933,80.66849,-0.29510826,27.854258,25.064306,30.644205,2.3924494949494908,20.73232804232803,2039,8,30.990277777777777,8006.40263,5367.96761,2648.5201899999997,5.579899000000001
2039-09-16,254.68108,114.33081,81.62353,-0.25637737,27.694006,24.932281,30.455729,3.550444925444918,23.177400192400185,2039,9,29.971043771043764,8003.16727,5332.20216,2658.72557,5.523448000000002
2039-10-16,366.52945,129.92424,83.89473,0.1262273,27.153559,24.67776,29.629362,0.1194444444444444,30.879404761904755,2039,10,30.963253968253955,8037.25248,5429.21779,2757.8598500000003,4.951602000000001
2039-11-16,319.71005,107.14313,83.31686,0.029838016,27.257944,24.753258,29.762634,0.4907876382876273,29.456071428571423,2039,11,29.968055555555555,8090.3500699999995,5427.28117,2728.45268,5.009376
2039-12-16,340.98264,108.6611,83.78327,0.032872036,26.767265,24.422228,29.112299,0.578546176046169,29.786984126984123,2039,12,30.957023809523804,8122.33427,5441.48331,2730.6683199999998,4.690071
2040-01-16,262.12976,111.42011,83.41046,-0.099774264,26.590357,24.328981,28.85173,2.2679196729196645,20.686123136123125,2040,1,30.923021885521877,8143.74723,5466.86319,2701.34328,4.522749000000001
2040-02-16,274.51303,155.3524,82.943565,0.22409888,26.21443,23.929728,28.499132,2.776951659451655,23.64693121693121,2040,2,28.979166666666668,8265.98719,5593.912429999999,2781.6757199999997,4.569403999999999
2040-03-16,176.54077,93.35114,82.787346,0.25700605,27.139395,24.556765,29.722025,2.968971861471852,23.063956228956226,2040,3,30.995833333333334,8257.78756,5551.672930000001,2787.66365,5.16526
2040-04-16,192.85999,99.28778,82.29992,0.32668266,27.917109,25.227102,30.607115,1.9314057239057176,23.812492784992777,2040,4,30.0,8257.61339,5546.01527,2810.69143,5.380013000000002
2040-05-16,234.39545,106.56808,83.2701,0.5842857,27.954401,25.395624,30.513178,0.568193843193831,29.679206349206343,2040,5,31.0,8345.79964,5552.80572,2894.3389399999996,5.117553999999998
2040-06-16,190.7289,106.315346,81.661285,0.81542945,28.177706,25.4728,30.882608,2.8732623857623727,25.578792688792685,2040,6,30.0,8363.50388,5587.74104,2970.1095299999997,5.409808000000002
2040-07-16,248.93188,138.54866,82.676926,1.1475805,27.740683,25.181135,30.30023,0.7607034632034607,26.229217171717163,2040,7,30.98611111111111,8421.83281,5650.80029,3060.72256,5.119094999999998
2040-08-16,319.8564,154.76305,83.450584,1.6271076,27.447868,24.869162,30.026575,0.571046176046169,29.82964766714766,2040,8,30.981944444444444,8549.82701,5830.3795900000005,3181.8594000000003,5.157413000000002
2040-09-16,200.49419,90.6159,81.81251,1.4161001,28.107185,25.343061,30.871307,1.5646632996632983,22.90714405964405,2040,9,30.0,8459.87467,5786.398080000001,3127.67251,5.528246000000003
2040-10-16,285.02774,99.99293,82.47583,1.1329277,27.637442,24.9905,30.284384,0.2994179894179861,28.39203703703704,2040,10,30.991666666666667,8475.388589999999,5804.03065,3046.1708,5.2938839999999985
2040-11-16,321.9668,105.87503,83.31289,1.1814901,27.513285,24.990387,30.036184,0.6309920634920602,29.79238095238095,2040,11,29.978492063492062,8475.708719999999,5776.88023,3048.4275500000003,5.045797
2040-12-16,309.14642,99.45108,83.003235,1.1296278,27.26365,24.942923,29.584375,0.961785714285706,29.08003968253968,2040,12,30.92099086099085,8458.074639999999,5747.25965,3016.59133,4.641452000000001
2041-01-16,239.66484,96.50309,82.52169,1.0378319,26.666985,24.424555,28.909414,3.429264069264063,18.520464165464155,2041,1,31.0,8460.9896,5695.46969,2994.1264100000003,4.484859
2041-02-16,208.36638,111.52319,83.2435,0.72446185,27.086899,24.75666,29.417135,1.5109620009619908,23.469285714285707,2041,2,27.997222222222224,8521.89219,5709.65548,2927.97976,4.660474999999998
2041-03-16,184.95036,98.560875,81.90462,0.68037313,27.962473,25.32974,30.595207,2.9285101010100925,21.744654882154872,2041,3,31.0,8488.06228,5724.053,2936.38935,5.2654669999999975
2041-04-16,220.51143,107.04087,81.93923,0.7131972,28.393335,25.763552,31.023111,1.509485329485324,24.454613997113995,2041,4,29.995833333333334,8510.056059999999,5774.732220000001,2964.04079,5.259558999999999
2041-05-16,163.83812,74.68125,80.894714,0.5482556,28.354202,25.608221,31.10019,2.585115440115428,24.606747234247223,2041,5,31.0,8446.28918,5787.8224,2893.48346,5.491969000000001
2041-06-16,195.98456,111.30429,81.828255,0.5897977,28.285515,25.605576,30.965454,1.838133718133716,22.353455988455984,2041,6,29.99861111111111,8486.480160000001,5868.84865,2898.73912,5.359878000000002
2041-07-16,177.47478,99.46003,80.8718,0.39626363,28.082361,25.317587,30.847137,2.6719540644540625,20.90499278499278,2041,7,30.984132996632987,8478.08231,5888.00458,2827.28202,5.52955
2041-08-16,227.74817,111.87909,81.81106,0.05716564,28.165228,25.480988,30.84947,1.759502164502153,27.314644059644053,2041,8,30.997222222222224,8565.55338,5917.03319,2735.17379,5.368482
2041-09-16,220.01965,100.506226,81.477745,0.1118319,28.033014,25.286974,30.779058,1.149414381914375,27.98244107744108,2041,9,29.99861111111111,8541.09733,5882.37176,2754.69925,5.492083999999998
2041-10-16,356.61752,126.26062,83.71104,0.38313434,27.42887,24.888412,29.969324,0.0315079365079282,30.89845238095237,2041,10,30.99861111111111,8630.31968,5872.45983,2826.28903,5.080912000000001
2041-11-16,300.27652,100.353386,83.2015,0.30352536,27.56636,25.071367,30.061354,0.2614598364598264,29.940277777777776,2041,11,29.98821428571428,8581.47898,5853.0263,2804.5987499999997,4.989987000000003
2041-12-16,386.3068,126.01176,84.584175,0.639262,27.402685,25.123077,29.682295,0.14924603174603,30.722063492063484,2041,12,30.977142857142844,8629.01878,5898.35046,2881.7591300000004,4.559218000000001
2042-01-16,275.1522,111.042694,82.6132,0.8025674,26.95304,24.61878,29.2873,4.198259980759977,19.32391293891293,2042,1,30.945454545454535,8612.71618,5911.3729,2917.24649,4.668519999999997
2042-02-16,167.91359,91.227356,81.49633,0.6363637,27.22188,24.684944,29.758814,3.558973063973056,15.02705868205867,2042,2,27.990277777777777,8586.44918,5804.77346,2876.7936999999997,5.073869999999999
2042-03-16,221.63475,124.47122,81.898346,0.7107951,27.734047,25.1808,30.287294,1.6997558922558913,22.89728595478595,2042,3,30.94511904761904,8637.531089999999,5849.86744,2913.47809,5.106493999999998
2042-04-16,154.8894,79.46986,80.6018,0.47594237,28.259651,25.54606,30.973238,3.9618446368446296,23.6280796055796,2042,4,29.994444444444444,8622.58828,5811.896849999999,2847.85606,5.427177999999998
2042-05-16,182.04736,86.063866,81.15831,0.5218686,28.675684,25.922647,31.42872,1.6131529581529511,23.99950096200095,2042,5,31.0,8653.8877,5759.54876,2866.0653,5.506072999999997
2042-06-16,196.39325,110.232124,80.96234,0.50562996,28.224493,25.497152,30.951834,1.677144059644051,25.524176286676283,2042,6,29.9875,8735.322639999999,5765.21311,2866.47399,5.454682000000002
2042-07-16,156.86098,88.76648,80.56045,0.43425515,28.14273,25.34878,30.936686,2.95477272727272,23.4862061087061,2042,7,30.997222222222224,8733.86477,5673.142209999999,2845.86019,5.587906
2042-08-16,216.22511,107.83207,81.26545,0.40144023,27.861883,25.218737,30.505026,0.5284812409812384,28.85980278980277,2042,8,30.997222222222224,8751.37032,5569.51092,2834.33713,5.286289
2042-09-16,112.69147,53.34303,79.29362,0.0034913223,27.9805,25.041235,30.919762,4.422377344877338,26.69164622414621,2042,9,29.98472222222222,8609.38071,5481.708199999999,2727.00895,5.878526999999998
2042-10-16,249.38106,87.24381,82.25083,-0.39825228,27.641317,24.931852,30.350782,2.3301142376142243,27.526126743626733,2042,10,30.97853174603173,8492.23232,5446.06152,2619.77249,5.41893
2042-11-16,325.07877,105.39585,83.42004,-0.3210101,27.25601,24.752365,29.759659,0.3650180375180324,29.52626984126984,2042,11,29.974365079365068,8497.60104,5449.17349,2644.57474,5.007293999999998
2042-12-16,330.2742,106.8602,83.85493,-0.5403917,26.859613,24.585533,29.13369,1.2090079365079285,30.23047619047618,2042,12,30.9675,8486.8926,5470.30127,2588.54214,4.548157
2043-01-16,144.88078,55.219242,81.5644,-1.1592721,27.27917,24.766768,29.791573,4.583302068302061,13.484255651755648,2043,1,30.918055555555554,8369.64362,5375.51721,2458.27072,5.024805000000001
2043-02-16,142.05348,63.82549,78.88258,-1.2211392,27.712507,24.997147,30.427866,9.170762385762371,13.120747955747952,2043,2,27.961111111111112,8237.18407,5309.20431,2432.4106100000004,5.430719000000003
2043-03-16,120.50665,60.652966,78.45427,-1.510898,28.29391,25.445784,31.142035,4.771384078884074,12.170497835497825,2043,3,30.99861111111111,8181.14995,5244.7606000000005,2331.28251,5.696251
2043-04-16,123.906654,55.686413,78.85901,-1.5656675,28.674006,25.747269,31.600746,4.552283549783541,17.609213564213555,2043,4,29.99861111111111,8112.1966139999995,5148.1558239999995,2300.299764,5.853477000000002
2043-05-16,247.77051,108.12083,82.408455,-1.2693253,28.622396,26.02166,31.22313,2.364927849927847,26.26584896584896,2043,5,31.0,8125.571674,5232.088214,2366.022914,5.2014700000000005
2043-06-16,183.61212,104.176414,81.183586,-1.3355442,28.792593,26.047056,31.538126,3.5748292448292363,25.75022246272245,2043,6,29.99305555555556,8118.4548939999995,5219.715774,2353.241784,5.491069999999997
2043-07-16,265.30142,148.51295,82.07802,-0.9696931,28.166895,25.512413,30.821379,0.7238443963443866,26.29658008658008,2043,7,30.997222222222224,8134.824433999999,5307.542414,2461.682224,5.308966000000002
2043-08-16,292.09787,141.4176,82.64274,-0.7360871,27.968546,25.343195,30.593897,1.1729473304473264,28.355667388167387,2043,8,30.975,8107.065904,5371.892114,2537.5549840000003,5.250701999999997
2043-09-16,211.35347,94.82364,81.0832,-0.36538792,28.24116,25.46171,31.020609,1.6978427128427085,27.817556517556504,2043,9,29.991666666666667,8117.925184,5363.225934,2636.2169839999997,5.558899
2043-10-16,332.803,116.37516,83.33614,-0.084001146,27.74412,25.1766,30.311638,0.0915476190476157,30.721785714285705,2043,10,30.968055555555555,8165.700444,5339.411414,2719.6389240000003,5.135037999999998
2043-11-16,369.8149,121.20496,83.67826,0.08149973,27.539202,25.084387,29.994019,0.2562698412698379,29.873928571428568,2043,11,29.99861111111111,8213.548544,5408.949794,2764.375054,4.909632000000002
2043-12-16,327.4965,106.98224,84.24191,0.060692072,27.308813,25.00677,29.610853,0.4902380952380902,30.75722222222222,2043,12,30.958928571428565,8231.898624,5350.139494,2761.597354,4.604082999999999
2044-01-16,301.82224,126.148735,82.981285,0.6713863,27.124392,24.828241,29.420546,2.466017316017304,20.26728595478595,2044,1,30.98333333333333,8294.056024,5376.809534,2918.538814,4.592305000000003
2044-02-16,209.78815,111.58408,82.236595,0.8726669,27.465996,25.046576,29.885416,2.1852380952380903,21.792698412698403,2044,2,28.994444444444444,8295.477794,5418.684094,2986.273484,4.838839999999998
2044-03-16,203.42418,105.54031,81.26716,1.0462402,28.204096,25.598526,30.809668,3.661040163540151,21.65718253968253,2044,3,30.99861111111111,8313.951614,5400.473524000001,3069.191014,5.211141999999999
2044-04-16,155.19395,76.045525,80.52172,1.098126,28.602972,25.827833,31.378113,2.943299663299653,21.68050625300625,2044,4,30.0,8248.634134,5400.778074000001,3100.4783100000004,5.550280000000001
2044-05-16,193.35384,88.84843,81.26239,0.9917901,28.707504,25.958231,31.456778,1.5927056277056248,27.11554834054833,2044,5,31.0,8278.149854000001,5412.084554,3046.06164,5.4985469999999985
2044-06-16,90.0928,50.881847,78.55326,0.734343,28.792841,25.800611,31.785074,4.996684704184699,16.738691678691666,2044,6,29.995833333333334,8172.258094000001,5305.784104,2952.54232,5.984463000000002
2044-07-16,187.97137,105.720695,80.573586,0.52196693,27.86616,25.03679,30.695528,4.146950456950451,15.196649831649824,2044,7,30.995833333333334,8182.7546839999995,5336.894494,2875.21227,5.658738
2044-08-16,268.85416,132.71483,82.01772,0.4446701,27.857035,25.181732,30.53234,0.9031553631553588,25.4527873977874,2044,8,30.991666666666667,8223.860674,5389.523544000001,2851.9685600000003,5.350608000000001
2044-09-16,298.96347,131.01366,82.38397,0.75201184,27.79339,25.148718,30.438065,0.6193181818181713,27.35097041847041,2044,9,29.991666666666667,8302.804494,5575.7955440000005,2939.5785600000004,5.289347000000003
2044-10-16,329.29605,117.03556,83.063065,0.741872,27.615274,25.034958,30.19559,0.2003571428571412,30.86984126984126,2044,10,30.994444444444444,8275.483024,5655.710534,2936.07161,5.160632
2044-11-16,326.30527,111.50357,83.51449,0.6200122,27.280212,24.83496,29.725464,0.117420634920625,29.688293650793646,2044,11,29.99380952380951,8301.511774,5656.937034,2892.56198,4.890504
2044-12-16,381.49088,121.35913,84.41013,0.8612067,27.256319,24.96644,29.546196,0.428531746031736,30.246626984126976,2044,12,30.97992063492062,8296.695854,5708.153714,2946.55636,4.579756
2045-01-16,161.72713,64.09661,81.70759,0.27305216,27.361597,24.937904,29.785294,2.685648148148148,15.57550625300625,2045,1,30.968928571428567,8183.270784,5725.000064000001,2806.46125,4.847390000000001
2045-02-16,175.6919,101.83993,81.59145,0.18175893,27.104631,24.662085,29.547182,4.223177008177002,19.637843915343915,2045,2,27.98496031746031,8191.049094,5758.638484,2772.3650000000002,4.885096999999998
2045-03-16,213.66338,120.17193,82.01571,0.25420794,27.609922,25.09789,30.121954,3.0248929773929745,23.104664502164493,2045,3,30.979166666666668,8183.077724000001,5851.795214,2782.6042,5.024063999999999
2045-04-16,165.83717,81.60381,81.358246,0.29000267,28.264252,25.551126,30.977373,1.912187349687338,24.15092352092352,2045,4,29.99861111111111,8194.025494000001,5893.72573,2793.2474199999997,5.426247
2045-05-16,161.43114,72.71765,81.5114,0.19265032,28.37057,25.66697,31.074173,1.6599230399230325,23.820953583453576,2045,5,31.0,8173.409274,5807.3863599999995,2761.32472,5.407202999999999
2045-06-16,148.97597,85.138695,80.50226,0.38330486,28.56888,25.73923,31.398531,2.8584090909090856,21.49887566137566,2045,6,30.0,8125.991994,5772.75021,2820.20789,5.659300999999999
2045-07-16,233.54005,130.59605,81.94982,0.5410722,28.003397,25.363022,30.643776,2.4663071188071064,24.568896103896098,2045,7,30.979377104377097,8202.671064,5740.98884,2865.77657,5.280753999999998
2045-08-16,273.71115,135.55772,82.22082,0.5638339,27.81575,25.212198,30.419296,0.828306878306875,25.9630291005291,2045,8,30.990277777777777,8260.157104,5722.60212,2870.63356,5.2070979999999984
2045-09-16,184.8875,83.501045,80.752846,0.1390904,28.123247,25.30761,30.938883,2.223993506493496,26.744742664742663,2045,9,29.99861111111111,8332.353134,5696.136149999999,2756.55759,5.631273
2045-10-16,315.4812,111.864746,83.201935,0.08513996,27.340616,24.826738,29.854498,0.2312301587301504,29.799365079365067,2045,10,30.994444444444444,8398.453274,5678.81435,2742.7427399999997,5.027760000000001
2045-11-16,312.78415,100.486946,83.5723,-0.026846096,27.535284,25.038095,30.032465,0.1859920634920601,29.854603174603174,2045,11,30.0,8386.158653999999,5621.7836,2729.2216200000003,4.99437
2045-12-16,345.4525,112.833496,84.05129,-0.13767679,27.410141,25.065176,29.75511,0.2113768638768518,30.690793650793644,2045,12,30.99305555555556,8401.336954,5639.7396,2693.18324,4.689933999999997
2046-01-16,263.12344,112.62164,82.66169,0.2832037,27.386255,25.026093,29.74642,2.776999759499757,19.95352332852332,2046,1,30.99861111111111,8519.579614,5601.0408,2794.57955,4.720327000000001
2046-02-16,225.31367,125.96408,81.92628,0.43731666,27.483564,25.029829,29.937302,3.03527898027897,19.35195045695045,2046,2,27.991666666666667,8602.839804,5616.56632,2844.2013199999997,4.9074729999999995
2046-03-16,147.22382,73.941925,80.04893,0.19202358,27.933258,25.224707,30.641806,3.68151154401154,15.42381914381913,2046,3,30.99861111111111,8629.556974000001,5560.365959999999,2777.76176,5.417099
2046-04-16,170.37096,85.40616,80.946434,0.22602576,28.38735,25.690226,31.084475,1.9638407888407872,21.32335618085617,2046,4,30.0,8676.02128,5575.5429699999995,2782.29555,5.394249000000002
2046-05-16,228.031,105.8946,81.88548,0.44807354,28.500895,25.823832,31.177958,1.4603318903318865,24.80307118807118,2046,5,31.0,8656.28177,5610.22013,2848.89541,5.354126000000001
2046-06-16,195.95921,109.14993,81.60566,0.6002276,28.421274,25.763998,31.078552,1.2496488696488657,25.779129389129388,2046,6,30.0,8668.62886,5716.086539999999,2895.87865,5.314553999999998
2046-07-16,209.08342,115.29092,81.71575,0.54158336,28.289816,25.60774,30.971888,1.9615812890812847,26.24690596440596,2046,7,31.0,8612.41086,5737.19859,2871.42202,5.364148
2046-08-16,168.01048,82.95298,80.78087,0.13988452,28.471323,25.70427,31.238379,1.9438876863876733,24.22540043290043,2046,8,31.0,8488.323470000001,5636.354909999999,2765.72135,5.534108999999997
2046-09-16,228.56342,103.222046,81.25476,0.29511264,28.26278,25.478415,31.047144,1.5761351611351506,26.23477392977393,2046,9,29.994444444444444,8505.533420000002,5565.95486,2809.39727,5.568729000000001
2046-10-16,253.8111,91.40119,81.990746,0.06331294,27.754679,25.061678,30.447678,1.0157190957190858,27.015363155363147,2046,10,30.997222222222224,8426.54152,5490.46991,2747.72717,5.385999999999999
2046-11-16,356.8368,120.69092,84.30331,0.24534065,26.84907,24.466803,29.231344,0.2946031746031712,29.98603174603173,2046,11,29.95615079365079,8413.56342,5521.00144,2791.7798199999997,4.764541000000001
2046-12-16,296.959,98.6073,84.18271,0.07742009,26.917746,24.595064,29.240425,0.5222619047618982,29.72507936507936,2046,12,30.99115079365079,8383.02592,5436.46956,2743.28632,4.645360999999998
2047-01-16,290.82974,116.05621,83.196754,0.18336111,27.030558,24.706171,29.354942,1.2286976911976852,21.09127705627705,2047,1,30.989642857142844,8372.03342,5565.5721699999995,2770.99262,4.648771
2047-02-16,218.28473,134.79756,82.95944,0.17095982,27.43937,25.056534,29.822199,1.289589947089942,24.00194564694564,2047,2,27.990277777777777,8380.529999999999,5608.165,2763.9636800000003,4.765665000000002
2047-03-16,135.44002,62.530415,80.07034,0.11336584,28.007624,25.288345,30.726904,5.168719336219328,21.91512626262626,2047,3,30.9875,8312.545839999999,5529.94164,2752.17988,5.4385590000000015
2047-04-16,158.95284,78.0766,80.537415,0.089117266,28.519066,25.691269,31.346865,2.7418253968253934,17.494682539682533,2047,4,29.995833333333334,8316.30473,5523.05731,2740.7617600000003,5.655596000000003
2047-05-16,267.40903,118.50775,82.83726,0.20723309,28.323385,25.802147,30.844625,1.083388648388646,28.4263492063492,2047,5,31.0,8390.35992,5629.0352,2780.1397899999997,5.042477999999999
2047-06-16,190.4408,105.27157,81.1283,0.1844819,28.733675,26.029531,31.437815,3.8160088985088887,28.53282708032707,2047,6,29.979166666666668,8490.707919999999,5670.50003,2774.62138,5.408284000000002
2047-07-16,197.18463,108.85197,80.331154,0.1433466,28.42525,25.688562,31.161934,4.346077441077431,19.945283790283785,2047,7,30.98611111111111,8499.921180000001,5634.14461,2762.72259,5.473371999999998
2047-08-16,207.52637,102.60581,80.886505,0.26155326,28.235682,25.499441,30.971922,1.893464405964398,26.29319023569023,2047,8,30.979166666666668,8438.59339,5567.95983,2802.23848,5.472480999999998
2047-09-16,159.6405,72.43328,80.48502,-0.0151303215,28.321619,25.50828,31.134964,1.578661616161609,20.79451178451178,2047,9,29.994444444444444,8299.27042,5542.71283,2733.31556,5.626684000000001
2047-10-16,273.68,97.35514,82.09174,0.0758942,27.70193,25.021767,30.382095,0.3407070707070602,30.0590897065897,2047,10,30.995833333333334,8243.65437,5500.9116300000005,2753.1844600000004,5.360327999999999
