Date,pr,Year,Month,prpercnt,hurs,spei12,tas,tasmin,tasmax,cdd,cwd,sd,rolling_pr_3y,rolling_pr_2y,rolling_pr_1y,tas_range
2019-01-16,257.39047,2019,1,106.82211,82.3753,-0.16110499,26.208717,23.853674,28.563765,2.98895382395382,15.885147907647903,30.980555555555554,7397.3374300000005,5054.56504,2646.0427400000003,4.7100909999999985
2019-02-16,131.13171,2019,2,64.89154,81.14758,-0.0010094047,26.367882,23.834867,28.9009,4.415376382876377,16.899006734006726,27.979587542087533,7422.08932,5125.04167,2680.11222,5.066033000000001
2019-03-16,112.17474,2019,3,55.344265,79.21745,0.0153108835,26.910889,24.12774,29.694038,6.678535353535347,11.752588985088982,30.99861111111111,7363.74009,5092.8815700000005,2679.5381700000003,5.566298
2019-04-16,205.2039,2019,4,96.62551,81.758026,0.030070707,27.532923,24.8657,30.200148,2.5722498797498727,21.151194083694072,30.0,7396.18392,5138.81959,2688.25444,5.334447999999998
2019-05-16,198.48163,2019,5,91.55075,82.45921,-0.05101948,27.54844,24.904358,30.19253,1.6181156806156711,25.437012987012988,31.0,7401.53215,5214.60979,2664.90856,5.288172000000003
2019-06-16,223.92137,2019,6,126.27383,82.69196,0.07370127,27.790033,25.181177,30.398886,0.380874218374213,27.545337902837897,29.984343434343423,7486.06013,5262.07707,2708.00777,5.217708999999999
2019-07-16,205.36046,2019,7,113.86017,82.452065,0.12570135,27.373495,24.699133,30.047857,1.948999518999514,29.355841750841748,30.98333333333333,7480.07225,5305.12587,2727.0192899999997,5.348724000000001
2019-08-16,190.2503,2019,8,92.53152,81.30243,0.109621786,27.26636,24.47567,30.057053,2.7275853775853705,22.5154822029822,30.96388888888889,7454.5623,5310.80175,2726.06447,5.581382999999999
2019-09-16,241.68193,2019,9,106.878426,82.15724,0.29972592,27.313337,24.57956,30.047112,2.127144059644051,22.85796416546416,29.995833333333334,7515.17216,5321.13494,2777.3034000000002,5.467551999999998
2019-10-16,263.04208,2019,10,92.44341,82.32507,0.013382621,27.101538,24.368263,29.834808,0.5467640692640625,28.417967772967767,30.98333333333333,7464.27531,5268.26992,2694.8464799999997,5.466545
2019-11-16,345.93594,2019,11,114.927124,84.02392,0.10889729,26.866737,24.369812,29.363665,0.0961904761904745,29.700317460317457,29.857148869648867,7542.0588099999995,5317.0143,2727.4087900000004,4.993853000000001
2019-12-16,346.92285,2019,12,114.56216,83.90957,0.09166243,26.330278,24.00035,28.66021,0.5357082732082639,30.775238095238088,30.712023809523807,7645.30436,5321.661349999999,2721.4973800000002,4.659859999999998
2020-01-16,337.78378,2020,1,138.64696,84.30079,0.38184878,26.120445,23.903246,28.33764,2.0147174122174074,26.37084295334295,30.82161976911976,7856.45573,5447.93343,2801.8906899999997,4.434394000000001
2020-02-16,273.43997,2020,2,165.06297,84.12476,0.85240906,26.255236,23.962708,28.547766,1.376709956709954,24.492895622895617,28.945664983164978,8069.24062,5624.31117,2944.19895,4.585058
2020-03-16,237.75227,2020,3,129.71754,83.051895,1.1306987,26.596033,24.136793,29.055277,2.212380952380949,27.594126984126977,30.940277777777776,8162.65805,5749.31465,3069.77648,4.918483999999999
2020-04-16,150.90974,2020,4,77.342476,81.96731,0.9613061,27.165396,24.408548,29.922235,1.642448292448287,22.68600529100529,29.97243265993265,8154.30191,5703.73676,3015.48232,5.513687000000001
2020-05-16,204.96294,2020,5,95.838715,82.40326,0.9553471,27.612421,24.921873,30.302973,1.5075697450697338,27.39860990860991,30.966666666666665,8236.57342,5686.87219,3021.96363,5.3811
2020-06-16,226.91438,2020,6,131.74783,83.08607,0.99243873,27.158278,24.548141,29.768417,0.9721500721500694,24.96685786435786,29.982744107744097,8287.03371,5732.96441,3024.95664,5.220275999999998
2020-07-16,168.13991,2020,7,95.6431,81.81558,0.93147475,27.320433,24.58036,30.060503,2.856842231842222,26.17280904280904,30.959553872053867,8292.86196,5714.7553800000005,2987.7360900000003,5.480143000000002
2020-08-16,205.12263,2020,8,101.13741,81.47317,0.9883595,27.044893,24.298285,29.791498,1.852142857142847,19.17552669552669,30.94948412698412,8313.41017,5728.67289,3002.60842,5.493213000000001
2020-09-16,236.9233,2020,9,105.12975,82.33127,0.96506065,27.203012,24.494925,29.9111,1.2776226551226506,25.19936868686868,29.947222222222223,8318.98473,5775.15319,2997.8497899999998,5.416175000000003
2020-10-16,284.6201,2020,10,100.670815,83.39468,1.0448037,26.639198,24.062958,29.215439,0.3909439634439584,29.470591630591617,30.972976190476174,8287.69773,5714.274289999999,3019.42781,5.152481000000002
2020-11-16,254.5236,2020,11,84.1885,82.792076,0.8019283,26.983187,24.39285,29.573524,0.2659331409331366,29.89785714285713,29.9826984126984,8245.02977,5655.42426,2928.01547,5.180674
2020-12-16,349.45923,2020,12,113.367516,84.057304,0.8420972,26.523893,24.20193,28.845848,0.4045514670514583,30.13847643097642,30.94126984126984,8252.2132,5652.04923,2930.55185,4.643917999999999
2021-01-16,174.18587,2021,1,71.66201,81.78537,0.31087387,26.039726,23.624352,28.455103,4.241962481962477,16.2580808080808,30.8959175084175,8214.88737,5568.84463,2766.95394,4.830751000000003
2021-02-16,170.22186,2021,2,88.962036,82.71094,-0.047599774,26.461618,24.038641,28.8846,4.750372775372767,16.0966895141895,27.995833333333334,8288.047,5607.93478,2663.73583,4.845959000000001
2021-03-16,84.60903,2021,3,39.863403,78.7831,-0.5705336,26.89918,23.940584,29.857773,9.7435125060125,13.19247955747955,30.99861111111111,8259.90724,5580.36907,2510.5925899999997,5.9171890000000005
2021-04-16,219.07654,2021,4,109.87321,82.3874,-0.30907342,27.441736,24.763893,30.119583,1.9503968253968167,23.24264550264549,29.997222222222224,8282.496149999999,5594.24171,2578.75939,5.355689999999999
2021-05-16,227.37561,2021,5,102.32401,83.26783,-0.2394476,27.64754,25.062162,30.232916,0.5776418951418866,29.668955026455023,30.99861111111111,8288.044249999999,5623.13569,2601.17206,5.170753999999999
2021-06-16,195.20284,2021,6,108.14344,82.55038,-0.3708178,27.630112,25.04954,30.210684,1.3360918710918634,28.620854978354963,30.0,8302.42493,5594.41716,2569.46052,5.161144
2021-07-16,185.39337,2021,7,104.661194,81.74453,-0.3306013,27.56093,24.836699,30.285164,2.566451418951412,25.06941558441558,30.98333333333333,8301.469360000001,5574.45007,2586.71398,5.448465000000002
2021-08-16,220.1377,2021,8,106.18711,82.13263,-0.2918831,27.63975,24.92267,30.356827,1.841339586339584,25.953744588744584,30.966666666666665,8330.40194,5604.33747,2601.72905,5.434156999999999
2021-09-16,287.76224,2021,9,126.75948,82.837585,-0.11202098,27.526031,24.850342,30.201721,0.2941991341991203,28.709796777296773,29.98611111111111,8427.72118,5650.41778,2652.56799,5.351378999999998
2021-10-16,312.43777,2021,10,111.56296,82.97762,-0.045501173,27.466993,24.827614,30.10637,0.5627332852332755,30.007335257335253,30.997222222222224,8394.65995,5699.81347,2680.38566,5.278755999999998
2021-11-16,361.61865,2021,11,123.04882,83.89027,0.32745856,26.873457,24.442497,29.304413,0.2716666666666666,30.0,29.982301587301585,8442.90497,5715.49618,2787.48071,4.861916000000001
2021-12-16,339.8759,2021,12,110.87827,84.269936,0.28028074,26.600876,24.22818,28.973572,0.4908826358826273,29.26099206349206,30.974563492063485,8429.946609999999,5708.44923,2777.89738,4.7453920000000025
2022-01-16,271.2291,2022,1,108.00027,83.92116,0.6375731,26.347923,24.03684,28.659002,1.5557299182299074,20.73989538239537,30.8772619047619,8443.78524,5641.89455,2874.94061,4.622161999999999
2022-02-16,230.3833,2022,2,131.832,83.3068,0.7963192,26.333183,23.97786,28.688505,1.9758044733044675,22.981903559403555,27.970753968253955,8543.03683,5598.83788,2935.10205,4.7106449999999995
2022-03-16,218.44421,2022,3,129.5899,81.7476,1.13763,26.858383,24.229856,29.48691,2.824147426647419,19.27129870129869,30.98103174603173,8649.3063,5579.52982,3068.93723,5.257054
2022-04-16,205.88623,2022,4,119.49912,82.47092,1.0906267,27.250559,24.604235,29.896881,0.6877224627224537,27.383090428090423,29.99861111111111,8649.98863,5634.50631,3055.74692,5.292646000000001
2022-05-16,195.10286,2022,5,88.85975,82.14204,0.97932166,27.73245,25.021538,30.44336,1.6922318422318403,27.263736171236168,30.99305555555556,8646.60986,5624.646229999999,3023.47417,5.421821999999999
2022-06-16,182.09126,2022,6,100.865776,81.40343,0.95152086,27.078878,24.389948,29.767809,3.738750601250591,21.5013011063011,29.980555555555554,8604.779750000002,5579.82311,3010.36259,5.377860999999999
2022-07-16,187.85179,2022,7,104.582214,81.49884,0.9817896,27.277641,24.56045,29.994827,2.087932900432893,27.35430976430976,30.948611111111116,8587.27108,5599.534989999999,3012.8210099999997,5.434377000000001
2022-08-16,260.2953,2022,8,127.88209,82.03686,1.1106004,27.11094,24.376352,29.845533,1.0157816257816203,24.29896224146223,30.959722222222226,8657.316079999999,5654.70766,3052.97861,5.469180999999999
2022-09-16,239.6363,2022,9,106.36575,82.127266,0.9563641,27.38663,24.654928,30.118332,1.2797703222703125,25.294564694564684,29.995833333333334,8655.27045,5657.42066,3004.85267,5.463403999999997
2022-10-16,262.21896,2022,10,93.232605,81.86511,0.8321967,27.181166,24.459196,29.903137,1.3368181818181712,28.599648869648867,30.94882154882154,8654.447329999999,5635.01952,2954.63386,5.443941000000002
2022-11-16,309.73535,2022,11,105.624596,82.9728,0.66418785,26.66822,24.175833,29.160604,0.4243253968253935,29.909166666666668,29.92547619047618,8618.24674,5690.231269999999,2902.75056,4.9847709999999985
2022-12-16,344.6311,2022,12,112.109314,84.525734,0.7178221,26.27078,23.962738,28.578821,0.8289634439634376,29.02849206349206,30.39084535834535,8615.954989999998,5685.40314,2907.50576,4.616083
2023-01-16,183.63594,2023,1,68.2461,82.24285,0.4576396,26.167747,23.73593,28.599562,3.3593722943722915,17.478239538239524,28.15603775853776,8461.807149999999,5694.85321,2819.9126,4.863631999999999
2023-02-16,108.92441,2023,2,56.46278,79.48255,0.017068235,26.258116,23.620707,28.895529,6.810483405483403,16.763072390572383,26.110992063492063,8297.29159,5633.55576,2698.4537100000002,5.274822
2023-03-16,97.75834,2023,3,48.729183,78.27014,-0.41007912,26.958715,24.101797,29.815634,8.325328282828275,11.90498677248677,30.9476984126984,8157.29766,5646.70507,2577.76784,5.713836999999998
2023-04-16,148.87941,2023,4,72.729706,80.41511,-0.6151386,27.504091,24.67952,30.328665,3.158170995670984,22.690487012987003,29.976388888888888,8155.26733,5576.5079399999995,2520.76102,5.649145000000001
2023-05-16,179.28711,2023,5,81.69239,81.52067,-0.6477039,27.69603,24.957611,30.43445,1.916679894179884,20.21243867243867,30.991666666666667,8129.5914999999995,5528.41944,2504.94527,5.476838999999998
2023-06-16,222.01636,2023,6,126.42336,82.86194,-0.5171544,27.565058,24.992228,30.137888,0.7920153920153821,27.86509139009139,29.95833333333333,8124.69348,5555.232959999999,2544.8703699999996,5.1456599999999995
2023-07-16,176.4366,2023,7,98.0597,81.99219,-0.61231226,27.36664,24.691645,30.041632,3.419012746512743,26.269723424723413,30.95694444444445,8132.990169999999,5546.27619,2533.45518,5.349986999999999
2023-08-16,175.91658,2023,8,86.760475,80.93371,-0.95117646,27.374517,24.536781,30.21225,4.70415464165463,21.075355940355937,30.98472222222222,8103.784119999999,5502.055069999999,2449.0764599999998,5.675469
2023-09-16,252.90222,2023,9,111.31515,82.40981,-0.8630588,26.974833,24.274933,29.674728,3.108756613756609,27.918523328523325,29.975,8119.76304,5467.195049999999,2462.34238,5.399795000000001
2023-10-16,235.39801,2023,10,82.44553,82.091576,-0.9554011,27.019432,24.321432,29.71743,2.21163419913419,24.69061808561808,30.980555555555554,8070.5409500000005,5390.155290000001,2435.5214300000002,5.395997999999999
2023-11-16,269.63892,2023,11,89.15226,82.56637,-1.0788785,27.022837,24.358444,29.687227,2.427000962000949,27.41205146705146,29.963928571428568,8085.6562699999995,5298.17556,2395.425,5.328783000000001
2023-12-16,336.43298,2023,12,110.50474,84.38162,-1.1333547,26.700699,24.386223,29.015173,0.2955952380952314,30.452341269841263,30.84773809523809,8072.6300200000005,5294.73264,2387.22688,4.62895
2024-01-16,313.16183,2024,1,135.26938,83.73232,-0.6719859,26.472282,24.220016,28.724543,0.9159896584896527,23.65646464646464,30.88825036075036,8211.60598,5336.665370000001,2516.75277,4.5045269999999995
2024-02-16,184.24828,2024,2,103.39579,82.49673,-0.31832537,26.789337,24.324774,29.253897,2.764125781625776,21.7336592111592,28.91111111111111,8225.6324,5290.53035,2592.0766399999998,4.929122999999997
2024-03-16,178.65125,2024,3,95.51428,81.09504,-0.02266219,27.291002,24.61821,29.963797,3.1762554112554047,19.692631072631062,30.9125,8319.67462,5250.73739,2672.96955,5.345586999999998
2024-04-16,225.40315,2024,4,117.60498,82.525215,0.20239706,27.566704,25.005667,30.127745,1.1590355940355903,25.73796536796536,29.980555555555554,8326.00123,5270.25431,2749.49329,5.122078000000002
2024-05-16,205.00441,2024,5,94.81855,82.036766,0.26384056,27.77008,25.111055,30.42911,1.5429749879749768,28.82885161135161,30.98472222222222,8303.63003,5280.15586,2775.2105899999997,5.318055000000001
2024-06-16,212.92232,2024,6,117.2069,81.90396,0.24355972,27.267412,24.619621,29.915207,1.9227164502164469,24.508139730639723,29.980555555555554,8321.34951,5310.98692,2766.11655,5.295586
2024-07-16,224.66261,2024,7,126.123314,82.28978,0.4163967,27.122355,24.46559,29.779123,0.7527308802308681,25.98489297739297,30.994444444444444,8360.61875,5347.79774,2814.34256,5.313533
2024-08-16,262.35416,2024,8,128.25887,82.71526,0.71342486,27.31444,24.666636,29.962248,0.6568891293891204,28.744309764309754,30.940277777777776,8402.83521,5349.856599999999,2900.78014,5.295611999999998
2024-09-16,214.11714,2024,9,95.05137,82.06678,0.5846535,27.689758,24.959276,30.420237,1.1032816257816205,29.08492544492544,29.92361111111111,8329.19011,5324.337439999999,2861.99506,5.460961000000001
2024-10-16,330.69693,2024,10,116.413795,83.39533,0.88134766,27.187757,24.555824,29.819689,0.037380952380949,30.950476190476177,30.95378787878787,8347.449270000001,5392.81541,2957.29398,5.263864999999999
2024-11-16,310.34067,2024,11,104.688446,83.149475,1.0232253,27.31536,24.755957,29.874763,0.4166402116402083,29.99305555555556,29.96400793650793,8296.17129,5393.420730000001,2997.99573,5.118806000000003
2024-12-16,403.78574,2024,12,130.32649,84.31287,1.2747024,26.814667,24.467339,29.162,0.1692159692159606,30.958075998075994,30.880793650793645,8360.08113,5452.57537,3065.34849,4.694661
2025-01-16,287.44217,2025,1,119.58384,83.3822,1.2194089,26.404829,24.026594,28.783066,1.7470069745069674,20.2425,30.90805555555556,8376.2942,5556.3816,3039.6288299999997,4.756472000000002
2025-02-16,218.78638,2025,2,136.08417,82.320564,1.3118824,26.742714,24.271637,29.21379,1.1641149591149538,26.06034992784992,27.918055555555554,8364.69728,5666.24357,3074.16693,4.942153000000001
2025-03-16,271.42215,2025,3,162.67732,82.60711,1.4379307,27.06309,24.538078,29.588097,0.7566462241462153,27.02436507936507,30.97361111111111,8417.675220000001,5839.90738,3166.9378300000003,5.0500190000000025
2025-04-16,269.80075,2025,4,147.63396,82.914665,1.4842697,27.413439,24.870674,29.956202,0.3829761904761805,28.185992063492066,29.995833333333334,8481.58974,5960.82872,3211.33543,5.085528
2025-05-16,224.65338,2025,5,106.02591,81.82877,1.5200275,27.8253,25.166216,30.48438,0.9756072631072568,30.52273809523809,30.997222222222224,8511.140259999998,6006.19499,3230.9844,5.318164000000003
2025-06-16,217.54265,2025,6,122.8971,81.76563,1.5798936,27.61441,24.958265,30.27056,0.7890548340548263,25.60656204906204,29.968265993265987,8546.59165,6001.721280000001,3235.60473,5.312294999999999
2025-07-16,202.11157,2025,7,112.68652,81.66721,1.595039,27.260939,24.549536,29.972338,2.081245791245787,21.488358585858577,30.966666666666665,8560.851429999999,6027.396250000001,3213.05369,5.422802000000001
2025-08-16,162.08461,2025,8,79.529785,81.1709,1.3404764,27.453537,24.682238,30.224833,2.491910774410764,22.23662698412698,30.95555555555556,8462.640739999999,6013.5642800000005,3112.7841399999998,5.542594999999999
2025-09-16,267.7768,2025,9,119.77706,82.80225,1.498714,27.202736,24.555458,29.850012,0.6044841269841204,28.11429413179412,29.975,8490.78124,6028.43886,3166.4438,5.294553999999998
2025-10-16,277.98294,2025,10,98.62826,82.35092,1.3517035,27.132513,24.51612,29.748907,0.4855110630110532,29.92300024050024,30.977777777777774,8506.54522,6071.023789999999,3113.72981,5.232786999999998
2025-11-16,272.68924,2025,11,91.489555,83.07932,1.2951945,26.615461,24.05452,29.176405,0.5082972582972454,29.696348003848,29.99861111111111,8469.49911,6074.0741100000005,3076.07838,5.121884999999999
2025-12-16,256.6655,2025,12,82.44144,83.365875,0.8472399,26.36688,23.991943,28.741816,1.0754761904761805,28.229007936507927,30.95238095238095,8381.53351,5994.306629999999,2928.9581399999997,4.749873000000001
2026-01-16,178.5763,2026,1,65.84746,81.78817,0.49137175,26.06217,23.691843,28.432497,4.512913660413657,16.581010101010094,30.90516474266473,8376.47387,5859.7211,2820.09227,4.740654000000003
2026-02-16,110.837074,2026,2,51.501343,80.07801,0.09220437,26.768692,24.180182,29.357203,5.9026803751803705,13.574680134680127,27.78152236652236,8378.386534,5786.309894,2712.142964,5.177021
2026-03-16,124.523315,2026,3,55.682873,79.37405,-0.42504978,27.52947,24.674957,30.383978,7.701061808561806,13.606812169312164,30.97083333333333,8405.151509,5732.181959,2565.2441289999997,5.709021
2026-04-16,148.40324,2026,4,68.30869,79.79238,-0.8396228,28.017649,25.16604,30.869257,3.6374603174603126,17.723240740740742,29.997222222222224,8404.675339,5655.182049,2443.846619,5.703217000000002
2026-05-16,205.82849,2026,5,91.41653,81.848206,-0.9054723,28.122477,25.45466,30.79029,2.328329725829722,24.177474747474744,30.97579966329965,8431.216718999998,5656.006129,2425.021729,5.335629999999998
2026-06-16,211.59184,2026,6,120.94979,82.26714,-0.94874,27.825872,25.150656,30.501085,1.4337590187590163,25.49632515632516,29.99305555555556,8420.792199,5654.675649,2419.070919,5.350428999999998
