Year,Month,pr,tas,hurs,tasmin,tasmax,rolling_pr_3y,tas_range,Year_group
2019,8,238.829,27.86971,81.87045,25.899397,29.840023,6993.684089,3.940625999999998,
2019,9,206.36484,27.849459,81.51572,25.870096,29.828821,6975.191139,3.958725000000001,
2019,10,253.93547,27.78371,82.3829,25.818844,29.748577,6956.183529,3.9297330000000024,
2019,11,320.1468,26.984932,83.060234,25.157154,28.812706,6962.936629,3.655552,
2019,12,388.05566,26.214832,85.557915,24.595192,27.834473,7028.029859,3.2392809999999983,
2020,1,189.00244,26.143553,83.83905,24.54607,27.741034,7041.988598999999,3.194963999999999,
2020,2,80.63452,26.512396,80.66057,24.661177,28.363617,6896.622749,3.702440000000003,
2020,3,158.40967,26.827305,82.193665,25.01225,28.642355,6862.347969,3.630104999999997,
2020,4,186.40758,27.5133,82.44449,25.60463,29.421968,6828.793879000001,3.8173379999999995,
2020,5,145.1899,27.760082,81.27889,25.770716,29.749447,6788.291209,3.978731,
2020,6,128.24857,27.772495,80.70331,25.744076,29.800915,6758.063839,4.056839,
2020,7,186.16487,27.483845,82.0619,25.512627,29.45506,6794.227339,3.942433000000001,
2020,8,177.17667,27.37356,81.5824,25.448023,29.299099,6817.920989,3.851075999999999,
2020,9,203.58415,27.264713,82.41208,25.367008,29.162424,6836.653439000001,3.795416000000003,
2020,10,285.3537,27.321953,83.40471,25.446026,29.19788,6869.666459,3.7518540000000016,
2020,11,288.75256,27.203793,83.50942,25.394367,29.013222,6900.296279,3.618855,
2020,12,316.13284,27.223242,84.21012,25.547754,28.898731,6878.026559,3.3509770000000003,
2021,1,126.01823,26.789145,80.90496,25.106962,28.471327,6818.225439,3.3643649999999994,2020-2039
2021,2,120.40843,27.387644,81.61362,25.57894,29.196348,6847.468449,3.617408000000001,2020-2039
2021,3,108.54768,27.75483,81.59088,25.892164,29.617495,6846.2481849999995,3.7253310000000006,2020-2039
2021,4,104.73897,28.427023,80.034355,26.366446,30.487598,6824.589825,4.121151999999999,2020-2039
2021,5,190.40471,28.599895,81.96924,26.65739,30.542402,6861.705745,3.8850119999999997,2020-2039
2021,6,197.9498,28.586157,81.80135,26.601412,30.570904,6922.2552350000005,3.969491999999999,2020-2039
2021,7,192.1956,28.105345,81.42453,26.1019,30.10879,6963.509855,4.0068899999999985,2020-2039
2021,8,217.01468,27.87062,81.98857,25.90329,29.837952,7060.321234999999,3.934662000000003,2020-2039
2021,9,235.58911,27.685383,82.21638,25.744186,29.626575,7097.612784999999,3.882389,2020-2039
2021,10,296.07526,27.937702,82.53851,25.97999,29.89541,7147.014815,3.9154199999999975,2020-2039
2021,11,291.69516,27.571163,83.271965,25.715212,29.427118,7123.965375000001,3.711905999999999,2020-2039
2021,12,385.11353,27.257055,84.567375,25.530682,28.98343,7224.764405,3.4527479999999997,2020-2039
2022,1,269.30664,26.706945,84.09309,25.077063,28.336826,7296.647814999999,3.2597629999999995,2020-2039
2022,2,183.70026,27.062624,83.479416,25.330942,28.794304,7403.007155,3.463362,2020-2039
2022,3,221.6422,27.546707,81.797005,25.689278,29.404135,7568.02585,3.7148569999999985,2020-2039
2022,4,180.74232,28.075432,81.566895,26.130075,30.02079,7623.49784,3.890715,2020-2039
2022,5,210.18428,28.20215,81.09649,26.09587,30.308434,7701.841600000001,4.212563999999997,2020-2039
2022,6,166.07132,27.685873,80.45474,25.623676,29.748074,7650.01598,4.124397999999999,2020-2039
2022,7,178.34732,27.546793,81.00046,25.547234,29.54635,7628.13474,3.999116000000001,2020-2039
2022,8,191.84544,27.618202,80.87737,25.62707,29.609331,7581.15118,3.982261000000001,2020-2039
2022,9,208.56776,27.599812,81.741646,25.56183,29.637796,7583.3541000000005,4.075966000000001,2020-2039
2022,10,278.88022,27.400774,82.70563,25.443415,29.358131,7608.29885,3.9147159999999985,2020-2039
2022,11,330.89728,26.886318,83.82202,25.067709,28.704924,7619.049330000001,3.6372149999999976,2020-2039
2022,12,410.09833,26.19582,84.52789,24.567808,27.823835,7641.092,3.2560269999999996,2020-2039
2023,1,169.31764,25.05187,83.986694,23.603891,26.49985,7621.407200000001,2.8959589999999977,2020-2039
2023,2,78.95031,25.263735,82.211266,23.54089,26.986584,7619.72299,3.4456939999999996,2020-2039
2023,3,88.49043,26.701159,82.226555,24.79502,28.607298,7549.80375,3.812277999999999,2020-2039
2023,4,132.281,27.366938,82.037476,25.419706,29.314175,7495.67717,3.8944689999999973,2020-2039
2023,5,153.86711,27.75131,82.70242,25.783699,29.718918,7504.354380000001,3.935219,2020-2039
2023,6,193.3657,27.717682,82.53941,25.825747,29.609617,7569.471509999999,3.7838700000000003,2020-2039
2023,7,262.43478,27.431044,83.44385,25.54018,29.321909,7645.74142,3.781729000000002,2020-2039
2023,8,233.96677,27.764702,82.77938,25.849472,29.679934,7702.5315200000005,3.8304620000000007,2020-2039
2023,9,238.69644,27.709562,82.9297,25.796711,29.622414,7737.64381,3.8257030000000007,2020-2039
2023,10,311.14258,27.625023,83.65442,25.77414,29.475904,7763.43269,3.7017640000000007,2020-2039
2023,11,361.11978,27.26338,84.24906,25.446854,29.079905,7835.79991,3.633051000000002,2020-2039
2023,12,418.99332,26.715029,85.9606,25.102083,28.327978,7938.66039,3.2258950000000013,2020-2039
2024,1,291.8587,26.406052,85.25227,24.833332,27.978773,8104.50086,3.1454410000000017,2020-2039
2024,2,248.19966,26.891798,85.061966,25.27206,28.511541,8232.292089999999,3.2394810000000014,2020-2039
2024,3,241.84714,27.106459,84.12877,25.363295,28.849627,8365.59155,3.486332000000001,2020-2039
2024,4,217.15352,27.621397,83.01332,25.78993,29.452866,8478.0061,3.662936000000002,2020-2039
2024,5,213.16441,27.93038,82.41075,25.976534,29.884228,8500.765800000001,3.9076939999999993,2020-2039
2024,6,166.65926,27.671394,81.67989,25.690601,29.652187,8469.475260000001,3.9615860000000005,2020-2039
2024,7,105.5639,27.608368,80.81782,25.5785,29.638237,8382.84356,4.059737000000002,2020-2039
2024,8,162.87224,27.292707,81.548256,25.35255,29.232859,8328.70112,3.8803090000000005,2020-2039
2024,9,194.70174,27.20728,82.52234,25.275227,29.13933,8287.813750000001,3.864103,2020-2039
2024,10,209.56636,27.18596,82.00086,25.253149,29.118778,8201.30485,3.8656289999999984,2020-2039
2024,11,276.00253,27.158182,83.45553,25.303879,29.012482,8185.61222,3.708603,2020-2039
2024,12,400.88467,26.59072,85.0025,24.883434,28.298004,8201.38336,3.4145699999999977,2020-2039
2025,1,172.3941,26.300838,82.56737,24.654882,27.946795,8104.4708200000005,3.291913000000001,2020-2039
2025,2,134.34543,26.611376,82.35115,24.928251,28.294502,8055.115989999999,3.366251000000002,2020-2039
2025,3,113.01691,27.221838,82.25323,25.333578,29.110096,7946.4907,3.7765179999999994,2020-2039
2025,4,154.84978,27.721947,81.1683,25.781824,29.662073,7920.5981600000005,3.880248999999999,2020-2039
2025,5,177.95534,28.020517,81.3571,26.028397,30.012636,7888.36922,3.9842390000000023,2020-2039
2025,6,191.85121,27.988407,82.54839,26.097673,29.879145,7914.149109999999,3.781472000000001,2020-2039
2025,7,173.85373,27.53109,81.552155,25.55856,29.50362,7909.65552,3.9450600000000016,2020-2039
2025,8,175.8125,27.381317,82.19125,25.423922,29.338715,7893.62258,3.9147929999999995,2020-2039
2025,9,168.08078,27.438122,81.5975,25.476788,29.399454,7853.1356,3.9226659999999995,2020-2039
2025,10,248.1641,27.362623,82.79035,25.437586,29.28766,7822.41948,3.8500739999999993,2020-2039
2025,11,172.39706,27.68532,81.496216,25.743942,29.626696,7663.91926,3.8827539999999985,2020-2039
2025,12,405.62048,27.130886,83.55747,25.392601,28.869173,7659.44141,3.476572000000001,2020-2039
2026,1,306.83548,26.566559,83.59352,24.962032,28.171083,7796.95925,3.2090509999999988,2020-2039
2026,2,186.14384,26.461718,83.743835,24.837934,28.085503,7904.152779999999,3.2475689999999986,2020-2039
2026,3,140.93025,27.156616,83.06651,25.361174,28.95206,7956.5926,3.590886000000001,2020-2039
2026,4,137.66373,27.89384,82.09557,25.946436,29.841248,7961.97533,3.8948120000000017,2020-2039
2026,5,231.88397,27.861217,82.78099,25.940163,29.782272,8039.99219,3.8421090000000007,2020-2039
2026,6,138.06346,28.174217,81.009026,26.138794,30.209639,7984.68995,4.0708449999999985,2020-2039
2026,7,175.32533,27.749039,80.807884,25.705038,29.793037,7897.5805,4.0879990000000035,2020-2039
2026,8,160.43245,27.743107,81.39651,25.744894,29.741323,7824.046179999999,3.9964290000000027,2020-2039
2026,9,241.61568,27.47191,82.3337,25.47388,29.469938,7826.96542,3.996057999999998,2020-2039
2026,10,276.63052,27.35754,83.08789,25.469316,29.245764,7792.45336,3.776448000000002,2020-2039
2026,11,322.91858,27.036613,83.76301,25.190336,28.88289,7754.25216,3.6925540000000012,2020-2039
2026,12,377.07672,26.243336,84.56933,24.633652,27.85302,7712.3355599999995,3.2193679999999993,2020-2039
2027,1,131.34682,25.873512,83.29879,24.222567,27.52446,7551.82368,3.3018929999999997,2020-2039
2027,2,96.87793,26.47862,80.59496,24.682772,28.27447,7400.50195,3.591698000000001,2020-2039
2027,3,111.82791,27.137339,79.98178,25.200285,29.074396,7270.48272,3.874110999999999,2020-2039
2027,4,105.1005,27.890581,79.42318,25.84664,29.934523,7158.429700000001,4.087882999999998,2020-2039
2027,5,226.60162,28.074911,82.159805,26.133524,30.016298,7171.86691,3.8827739999999977,2020-2039
2027,6,219.96635,27.947582,82.76691,26.040901,29.854263,7225.174000000001,3.813361999999998,2020-2039
2027,7,229.70395,27.494194,83.33459,25.606192,29.382195,7349.31405,3.7760029999999993,2020-2039
2027,8,152.09254,27.478226,81.45095,25.56498,29.391472,7338.53435,3.826492000000002,2020-2039
2027,9,165.58179,27.62051,82.00561,25.686214,29.554804,7309.414400000001,3.868590000000001,2020-2039
2027,10,187.34421,27.548775,81.79729,25.576004,29.521544,7287.19225,3.9455399999999976,2020-2039
2027,11,322.20377,27.017563,84.08404,25.177315,28.857803,7333.3934899999995,3.6804880000000004,2020-2039
2027,12,313.53146,27.200058,85.055244,25.553736,28.846376,7246.04028,3.2926399999999987,2020-2039
2028,1,282.00888,26.504433,84.16246,24.958231,28.05063,7355.65506,3.0923990000000003,2020-2039
2028,2,130.71857,27.152674,83.026535,25.397045,28.908297,7352.028200000001,3.5112520000000025,2020-2039
2028,3,135.1838,27.639582,81.73636,25.753119,29.526041,7374.19509,3.7729219999999977,2020-2039
2028,4,140.51608,28.298098,81.349945,26.275873,30.320322,7359.86139,4.044449,2020-2039
2028,5,161.94731,28.346485,81.519264,26.4179,30.275072,7343.85336,3.857172000000002,2020-2039
2028,6,174.17555,28.554827,82.2087,26.605856,30.503801,7326.1777,3.897945,2020-2039
2028,7,221.19513,27.971691,82.009254,26.033854,29.909533,7373.5190999999995,3.875678999999998,2020-2039
2028,8,170.7699,28.216518,81.79188,26.235876,30.197159,7368.4765,3.961282999999998,2020-2039
2028,9,242.27391,27.888762,82.47102,25.96372,29.813803,7442.66963,3.8500830000000015,2020-2039
2028,10,266.37552,27.93933,82.40228,25.988167,29.890493,7460.88105,3.9023259999999986,2020-2039
2028,11,298.68695,27.13996,82.4242,25.327955,28.951967,7587.17094,3.6240120000000005,2020-2039
2028,12,280.29028,26.830906,84.550186,25.168894,28.49292,7461.84074,3.324026,2020-2039
2029,1,257.67517,26.619877,84.254456,25.038755,28.200994,7412.68043,3.162239000000003,2020-2039
2029,2,169.63907,26.948591,83.4927,25.270807,28.626377,7396.17566,3.35557,2020-2039
2029,3,177.20586,27.512753,82.099174,25.714333,29.311176,7432.45127,3.596843,2020-2039
2029,4,177.14664,28.016516,82.37691,26.121649,29.911385,7471.934179999999,3.7897359999999978,2020-2039
2029,5,218.85493,28.53884,82.181526,26.598907,30.478771,7458.90514,3.8798639999999978,2020-2039
2029,6,133.01146,28.25472,79.12616,26.178148,30.331297,7453.85314,4.153148999999999,2020-2039
2029,7,174.99416,27.937416,80.8685,25.917494,29.957333,7453.52197,4.039838999999997,2020-2039
2029,8,151.03716,28.19064,80.537575,26.141556,30.239727,7444.12668,4.098170999999997,2020-2039
2029,9,234.26341,27.771847,81.92938,25.760109,29.783583,7436.77441,4.023474,2020-2039
2029,10,285.98834,27.583372,82.969345,25.635052,29.531689,7446.13223,3.8966369999999984,2020-2039
2029,11,292.67407,27.29782,83.30545,25.437218,29.158422,7415.887720000001,3.721204,2020-2039
2029,12,358.92413,27.074682,84.60236,25.379206,28.770159,7397.73513,3.3909529999999997,2020-2039
2030,1,255.0164,26.502207,84.573326,24.951017,28.053394,7521.40471,3.1023770000000006,2020-2039
2030,2,176.64783,26.90526,84.22404,25.27762,28.532898,7601.17461,3.2552780000000006,2020-2039
2030,3,256.2596,27.369583,83.663445,25.573599,29.165564,7745.6063,3.5919649999999983,2020-2039
2030,4,246.12312,27.572641,82.85297,25.712444,29.43284,7886.628919999999,3.7203959999999974,2020-2039
2030,5,229.77895,28.077158,82.141884,26.115763,30.038555,7889.806250000001,3.9227919999999976,2020-2039
2030,6,244.70815,27.69112,81.96326,25.68226,29.69998,7914.54805,4.017720000000001,2020-2039
2030,7,150.40424,27.36362,81.978294,25.407047,29.320192,7835.24834,3.913145,2020-2039
2030,8,174.19324,27.412504,81.8821,25.457504,29.367502,7857.34904,3.9099980000000016,2020-2039
2030,9,165.12933,27.744482,82.10414,25.782578,29.706388,7856.89658,3.9238099999999996,2020-2039
2030,10,234.28433,27.311213,81.827194,25.34768,29.274744,7903.836700000001,3.927063999999998,2020-2039
2030,11,231.55562,27.408735,83.24533,25.497913,29.319557,7813.18855,3.821643999999999,2020-2039
2030,12,304.43277,27.288446,84.330055,25.586506,28.990393,7804.08986,3.403887000000001,2020-2039
2031,1,156.10599,26.874275,82.41165,25.175875,28.572676,7678.18697,3.396801,2020-2039
2031,2,88.38148,27.38359,81.98667,25.556501,29.210682,7635.84988,3.6541809999999977,2020-2039
2031,3,79.55571,28.02071,79.47359,26.0278,30.013622,7580.22179,3.9858220000000024,2020-2039
2031,4,131.26494,28.399328,81.103874,26.38187,30.416784,7570.970649999999,4.0349140000000006,2020-2039
2031,5,150.19342,28.63749,81.118835,26.6643,30.61068,7559.21676,3.946379999999998,2020-2039
2031,6,122.19604,28.765795,80.37847,26.71382,30.817766,7507.23725,4.1039460000000005,2020-2039
2031,7,211.58345,28.348837,81.83065,26.375164,30.322506,7497.62557,3.947341999999999,2020-2039
2031,8,213.00938,28.28251,81.91684,26.314144,30.250875,7539.865049999999,3.9367310000000018,2020-2039
2031,9,229.74934,28.421707,81.79863,26.407946,30.435467,7527.34048,4.027521,2020-2039
2031,10,303.89398,28.207048,82.59208,26.260996,30.153103,7564.85894,3.892107000000003,2020-2039
2031,11,335.91556,27.757631,83.37046,25.933405,29.581861,7602.08755,3.6484559999999995,2020-2039
2031,12,365.60004,27.024742,84.318756,25.40536,28.644123,7687.39731,3.2387629999999987,2020-2039
2032,1,259.53592,26.813192,84.75261,25.223911,28.402472,7689.258059999999,3.1785609999999984,2020-2039
2032,2,187.59488,27.372915,83.395,25.67531,29.07052,7707.2138700000005,3.3952099999999987,2020-2039
2032,3,194.4411,27.653053,82.76491,25.886885,29.419222,7724.4491100000005,3.532337000000002,2020-2039
2032,4,252.75815,27.974174,83.651596,26.106071,29.84228,7800.06062,3.736208999999999,2020-2039
2032,5,176.09673,28.185259,80.93508,26.21181,30.158707,7757.30242,3.946897,2020-2039
2032,6,175.34006,27.985222,81.66602,26.025503,29.944942,7799.63102,3.9194390000000006,2020-2039
2032,7,169.51974,27.95982,81.64421,26.010965,29.908672,7794.1566,3.8977070000000005,2020-2039
2032,8,230.31415,27.7378,81.88442,25.741846,29.733753,7873.433590000001,3.991907000000001,2020-2039
2032,9,266.39136,27.555588,82.713295,25.608234,29.502943,7905.56154,3.894708999999999,2020-2039
2032,10,289.5,27.621212,83.07032,25.710161,29.532265,7909.0732,3.8221039999999995,2020-2039
2032,11,313.22263,27.486385,83.67698,25.675858,29.296911,7929.62176,3.621053,2020-2039
2032,12,213.96844,27.131733,83.06585,25.440632,28.822832,7784.66607,3.3821999999999974,2020-2039
2033,1,192.0918,27.011465,82.95597,25.350445,28.672487,7721.74147,3.3220419999999997,2020-2039
2033,2,124.32013,27.321793,82.29233,25.56533,29.078255,7669.41377,3.512924999999999,2020-2039
2033,3,130.09297,27.709803,81.81457,25.884886,29.53472,7543.2471399999995,3.6498339999999985,2020-2039
2033,4,131.46487,28.20007,81.80822,26.252338,30.147804,7428.58889,3.895465999999999,2020-2039
2033,5,175.81233,28.4246,81.717926,26.473047,30.37615,7374.62227,3.903102999999998,2020-2039
2033,6,195.9573,28.368856,81.83741,26.452993,30.28472,7325.87142,3.8317270000000008,2020-2039
2033,7,220.14767,27.905909,82.00543,25.90171,29.910109,7395.61485,4.008398999999997,2020-2039
2033,8,222.92493,27.921894,81.76728,25.985394,29.858395,7444.34654,3.873001000000002,2020-2039
2033,9,208.69104,28.080893,82.314545,26.122581,30.039202,7487.90825,3.9166209999999992,2020-2039
2033,10,265.39386,28.005787,82.75312,26.064104,29.947468,7519.017779999999,3.8833640000000003,2020-2039
2033,11,281.52365,27.557898,82.35076,25.738844,29.376951,7568.98581,3.638106999999998,2020-2039
2033,12,254.44902,27.4309,81.800835,25.708035,29.153767,7519.00206,3.4457319999999996,2020-2039
2034,1,262.07608,26.972734,83.384964,25.334747,28.610723,7624.97215,3.275976,2020-2039
2034,2,174.95042,27.43629,82.08555,25.661255,29.21133,7711.54109,3.5500749999999996,2020-2039
2034,3,148.43372,28.04364,80.58886,26.192396,29.894884,7780.4191,3.7024880000000024,2020-2039
2034,4,193.82275,28.427797,80.77367,26.557524,30.298069,7842.97691,3.740545000000001,2020-2039
2034,5,248.83275,28.459755,82.08289,26.484459,30.43505,7941.616239999999,3.9505909999999993,2020-2039
2034,6,151.39146,28.481112,81.618095,26.539385,30.42284,7970.81166,3.8834550000000014,2020-2039
2034,7,173.0689,28.149416,81.67202,26.18088,30.117949,7932.2971099999995,3.937069000000001,2020-2039
2034,8,202.09967,28.033,81.868,26.055046,30.010954,7921.3874000000005,3.955908000000001,2020-2039
2034,9,245.96303,27.86768,82.57237,25.943851,29.79151,7937.60109,3.847659,2020-2039
2034,10,268.96112,27.862675,82.3009,25.878956,29.846394,7902.66823,3.9674380000000014,2020-2039
2034,11,415.2384,26.905918,84.31756,25.109785,28.702051,7981.99107,3.592266000000002,2020-2039
2034,12,257.95758,26.58638,84.236465,24.910135,28.262625,7874.34861,3.3524899999999995,2020-2039
2035,1,154.35812,26.481503,82.57709,24.838545,28.124464,7769.1708100000005,3.285919,2020-2039
2035,2,199.76637,27.080128,83.92822,25.351467,28.80879,7781.342299999999,3.457322999999999,2020-2039
2035,3,152.47325,27.533905,82.815575,25.757221,29.310593,7739.374449999999,3.5533719999999995,2020-2039
2035,4,156.48918,28.14274,82.255394,26.268114,30.017368,7643.10548,3.7492540000000005,2020-2039
2035,5,195.07635,28.32439,82.115845,26.406092,30.242691,7662.0851,3.8365989999999996,2020-2039
2035,6,168.23042,28.464714,81.2682,26.499353,30.430077,7654.975460000001,3.9307240000000014,2020-2039
2035,7,221.13315,27.948809,82.45498,26.00135,29.896267,7706.58887,3.894917000000003,2020-2039
2035,8,198.52188,28.05889,82.20826,26.136423,29.981354,7674.7966,3.844930999999999,2020-2039
2035,9,216.58615,28.215431,81.94935,26.214117,30.216747,7624.99139,4.00263,2020-2039
2035,10,276.72232,27.91778,82.88599,26.012486,29.82307,7612.21371,3.810584000000002,2020-2039
2035,11,415.4883,27.484879,84.17394,25.657555,29.312202,7714.47938,3.6546470000000006,2020-2039
2035,12,346.55075,26.671919,84.30393,25.041952,28.301884,7847.06169,3.2599320000000027,2020-2039
2036,1,279.77753,26.516544,85.898186,25.008902,28.024189,7934.74742,3.0152870000000007,2020-2039
2036,2,138.83195,27.08953,83.463,25.433306,28.745754,7949.259239999999,3.312448,2020-2039
2036,3,135.00388,27.598867,82.329216,25.812168,29.385567,7954.17015,3.573399000000002,2020-2039
2036,4,156.09895,28.266039,81.77568,26.391783,30.140295,7978.804230000001,3.748511999999998,2020-2039
2036,5,164.26863,28.514215,81.045715,26.536722,30.491707,7967.26053,3.9549850000000006,2020-2039
2036,6,140.49693,28.529917,80.32497,26.480547,30.579287,7911.80016,4.098739999999999,2020-2039
2036,7,149.78139,28.177454,80.93547,26.150867,30.204039,7841.4338800000005,4.053172,2020-2039
2036,8,158.3524,27.990715,81.12385,25.994955,29.986477,7776.86135,3.991522,2020-2039
2036,9,214.81384,27.854332,82.85511,25.909506,29.799152,7782.984149999999,3.889645999999999,2020-2039
2036,10,301.74637,27.295385,83.29716,25.403408,29.187366,7819.33666,3.783958000000002,2020-2039
2036,11,237.64984,27.533295,82.407875,25.655886,29.410706,7775.46285,3.7548200000000023,2020-2039
2036,12,404.05984,27.30321,84.355804,25.632788,28.973633,7925.07367,3.340844999999998,2020-2039
2037,1,184.89987,27.470726,83.26422,25.810734,29.13072,7847.89746,3.319986,2020-2039
2037,2,135.1994,27.865519,81.99006,26.100893,29.63015,7808.14644,3.529257000000001,2020-2039
2037,3,182.61674,28.127226,82.55056,26.300375,29.954073,7842.32946,3.653698000000002,2020-2039
2037,4,167.27567,28.583313,82.21649,26.641775,30.52485,7815.78238,3.8830750000000016,2020-2039
2037,5,191.94098,28.649124,81.992935,26.72069,30.577557,7758.89061,3.8568669999999976,2020-2039
2037,6,124.21144,29.012665,80.29379,26.995329,31.03,7731.71059,4.0346709999999995,2020-2039
2037,7,239.30785,28.238342,82.09267,26.29571,30.180973,7797.9495400000005,3.885263000000002,2020-2039
2037,8,128.01018,28.744617,80.5876,26.721592,30.76764,7723.86005,4.046047999999999,2020-2039
2037,9,254.18642,28.228317,82.49539,26.256086,30.20055,7732.08344,3.944464,2020-2039
2037,10,341.9891,28.163488,83.49099,26.24908,30.077896,7805.11142,3.8288159999999998,2020-2039
2037,11,311.49484,27.528934,83.26158,25.72127,29.336597,7701.36786,3.6153270000000006,2020-2039
2037,12,333.49063,27.235235,84.64613,25.551823,28.91865,7776.900909999999,3.3668270000000007,2020-2039
2038,1,226.566,26.817194,84.29397,25.22728,28.407104,7849.108789999999,3.179824,2020-2039
2038,2,134.37901,27.354713,83.6621,25.655241,29.05419,7783.7214300000005,3.398948999999998,2020-2039
2038,3,155.91939,27.916868,82.2759,26.106615,29.72712,7787.1675700000005,3.620504999999998,2020-2039
2038,4,171.1535,28.352764,81.57452,26.429955,30.275574,7801.8318899999995,3.8456189999999992,2020-2039
2038,5,227.75603,28.390654,82.7274,26.4744,30.306908,7834.51157,3.8325080000000007,2020-2039
2038,6,185.67723,28.372593,81.994514,26.449137,30.29605,7851.95838,3.8469130000000007,2020-2039
